Group,MediumID,ReconstructionStatus,PieceCount,OriginalStartX,OriginalStartY,OriginalStartZ,OriginalEndX,OriginalEndY,OriginalEndZ,TotalPieceLength,CrossedAxisSequence,TouchesLEFT,TouchesRIGHT,DirectElectrodePieceCount,ChargedPieceCount
3,A474,UNIQUE,3,3008.20482287106,4343.44127097059,-1074.47554257819,5426.85053623706,7836.80610623826,-3710.10735315636,5000,Y>X,1,1,2,3
3,A475,UNIQUE,2,2517.46943394691,2406.25814863305,8551.65698956577,3199.88876507242,-0.740609172570657,4222.60849868138,5000,Z,0,0,0,2
3,A476,UNIQUE,2,3061.17902144353,5291.68784838194,-4016.25851743622,3997.23654816611,1327.56862115095,-1116.33523242271,5000,Y,0,0,0,0
3,A477,UNIQUE,2,3211.34287959151,-2934.55467460003,-1233.640012785,8157.14097762455,-2262.6891085513,-937.535580783764,5000,X,1,1,2,2
3,A478,UNIQUE,2,3254.19399524487,1204.43391370058,-3055.72089647054,7374.40848672919,3326.08016801862,-1178.90185466047,5000,X,1,1,2,2
3,A479,UNIQUE,2,3332.26597756176,-711.651708220177,-977.579563814859,7751.14719131134,1511.80528368368,-1705.40359744172,5000,X,1,1,2,2
3,A480,UNIQUE,2,3349.07042751365,-1449.86954706891,1910.41866420061,7042.90126159397,-4028.25170916487,4080.1097010496,5000,X,1,1,2,2
3,A481,UNIQUE,3,3365.03372627464,-605.81295403721,3011.27643085366,7615.64627470073,-367.294829233285,5633.37522138438,5000,X>Z,1,1,2,3
3,A482,UNIQUE,2,3381.85542786493,-2559.68555181577,-734.934673134409,7645.52745964923,51.3673451435477,-675.743671616228,5000,X,1,1,2,2
3,A483,UNIQUE,2,3389.22068789153,2270.03689230683,645.133714541248,4202.56947419117,779.033090844388,5347.83202677109,5000,Z,0,0,0,2
3,A484,UNIQUE,1,3396.69722447229,2466.46467800159,3432.60710269445,3582.15960574464,-547.671098362899,-552.438596764017,5000,NONE,0,0,0,0
3,A485,UNIQUE,2,3442.30249221077,-4498.08055405593,3039.05232600151,8441.62832332588,-4567.3450902248,2994.96538491325,5000,X,1,1,2,2
3,A486,AMBIGUOUS,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOT_RECONSTRUCTED,0,0,0,0
3,A487,UNIQUE,1,3465.18583464852,2343.86674548717,4333.74941344652,3771.44232067619,1502.87741477568,-585.492795511629,5000,NONE,0,0,0,1
3,A488,AMBIGUOUS,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOT_RECONSTRUCTED,0,0,0,0
3,A489,UNIQUE,2,3509.60898672962,2590.92582646438,-3055.11953957641,7961.3360595183,1713.47815093002,-954.593023176367,5000,X,1,1,2,2
3,A490,UNIQUE,2,3512.87592410012,-3908.89270220084,833.536155343552,8502.99267633444,-3996.37334061973,1135.33399657542,5000,X,1,1,2,2
3,A491,UNIQUE,2,3529.52302702487,-1770.42110056799,-1042.75460219955,8219.30941139707,-1643.08063301095,-2771.82605077521,5000,X,1,1,2,2
3,A492,UNIQUE,2,3577.94567223215,-517.485852962534,3925.85781203698,3655.09398305123,-1261.8430225512,8869.53868181607,5000,Z,0,0,0,2
3,A493,UNIQUE,2,2974.91581199982,6790.88156849692,-2619.21472521138,4585.08530857369,2064.88596083319,-2888.13796453094,5000,Y,0,0,0,2
3,A494,UNIQUE,2,3577.94567223214,-517.485852962534,-6074.14218796302,3655.09398305125,-1261.8430225512,-1130.46131818393,5000,Z,0,0,0,2
3,A495,UNIQUE,2,2788.07639586738,9148.41815616533,-2831.56760893294,3742.11239753227,4384.36206438889,-4012.0695623134,5000,Y,0,0,0,0
3,A496,AMBIGUOUS,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOT_RECONSTRUCTED,0,0,0,0
3,A497,UNIQUE,2,3708.81963961953,73.4954595251484,2118.95903323431,7621.62984041104,3020.94096491726,1117.71913924001,5000,X,1,1,2,2
3,A498,UNIQUE,2,3834.62293655403,-506.295200470953,2125.67594923218,8652.26823599072,-169.264629335,3420.55206799232,5000,X,1,1,2,2
3,A499,UNIQUE,2,3864.28520273758,319.864290043192,-282.432451387936,8808.24882134474,518.842460481698,-1001.89852117701,5000,X,1,1,2,2
3,A500,UNIQUE,2,3871.62491870093,844.90849683124,-4276.14084971973,7311.89043635041,-2232.55516649171,-2354.21718604344,5000,X,1,1,2,2
3,A501,UNIQUE,2,3872.16250000045,4296.49481642619,2348.90129974546,7396.3412955833,1039.72095580789,944.056882182574,5000,X,1,1,2,2
3,A502,UNIQUE,2,3888.74551072484,-31.3664051409514,1617.80884706797,8756.40907779937,1068.96624807132,1309.3944342237,5000,X,1,1,2,2
3,A503,UNIQUE,3,3907.247749323,4051.68894718334,-4381.70758343813,6514.01749298811,8064.45951996522,-2931.73384790775,5000,Y>X,1,1,2,3
3,A504,UNIQUE,2,3941.97856997146,-2592.1566237605,4508.83742012003,8047.78743644732,148.897971568056,3715.77168678108,5000,X,1,1,2,2
3,A505,UNIQUE,2,3965.33559940482,-4944.15626562438,-316.987420275041,7500.33285472774,-4677.41226432861,-3842.98260498987,5000,X,1,1,2,2
3,A506,UNIQUE,2,3966.59987515512,-1723.44607031509,1110.01620415164,8962.37036816622,-1563.1498267326,981.243942181341,5000,X,1,1,2,2
3,A507,UNIQUE,2,3997.33005539518,936.385010562742,3995.20101820592,8859.43746017508,30.939360221889,3260.29982847813,5000,X,1,1,2,2
3,A508,UNIQUE,3,4007.62434656254,3580.26727887345,1467.64157531646,7164.38152144688,5771.10595019483,4666.87743018228,5000,X>Y,1,1,2,3
3,A509,UNIQUE,2,4021.40006053063,-1357.76387813387,2505.56433286008,8613.47944105767,-3296.09996253494,2900.10227380759,5000,X,1,1,2,2
3,A510,UNIQUE,3,4049.46947707715,1819.36027626139,-2766.319343881,6322.30640431312,5834.23794989798,-4693.74497614987,5000,X>Y,1,1,2,3
3,A511,AMBIGUOUS,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOT_RECONSTRUCTED,0,0,0,0
3,A512,UNIQUE,2,4116.00215602141,-2323.41298522058,2932.9824985829,8703.60706294568,-544.587260835784,3821.61080121074,5000,X,1,1,2,2
3,A513,UNIQUE,2,1926.06627797376,-1140.0973783904,-8029.28838662096,4855.53160722755,-1160.59520774185,-3977.39836791464,5000,Z,0,0,0,0
3,A514,UNIQUE,2,4117.8861574476,3795.58849197618,-3708.86649677219,8957.79382138928,3853.29927026518,-4962.64609087469,5000,X,1,1,2,2
3,A515,UNIQUE,2,4193.64451642271,2188.20628558915,846.644790811998,7357.7861070763,3910.39189723333,4313.96143532861,5000,X,1,1,2,2
3,A516,UNIQUE,2,4203.73277612177,-1221.95108410427,-3535.95774239944,9140.40641810757,-464.392719794675,-3300.67349476014,5000,X,1,1,2,2
3,A517,UNIQUE,2,4207.5945219733,2069.91400679435,467.110873810386,8573.41828760042,-365.593857143036,378.317336970382,5000,X,1,1,2,2
3,A518,UNIQUE,3,4219.88009867758,598.353222358301,4781.78126632245,8287.8240394028,2828.37713075327,6646.94224144062,5000,Z>X,1,1,2,3
3,A519,UNIQUE,3,4264.91944510701,2719.66656545626,-2717.73697995722,8295.09981451955,2529.88414160761,-5670.97737342335,5000,X>Z,1,1,2,3
3,A520,UNIQUE,2,4282.87138818864,-1914.2426538574,-120.190611144002,6596.25510143776,-4013.07197165804,-4024.44102447743,5000,X,1,1,2,2
3,A521,UNIQUE,2,4290.87680487786,-1961.10631399335,-4070.08071759942,6948.13092206936,-3726.31167480153,-220.009212959161,5000,X,1,1,2,2
3,A522,UNIQUE,2,4299.79896780538,1349.80283907628,1835.79803419742,7380.70901555297,4561.01415799684,4115.29691397877,5000,X,1,1,2,2
3,A523,UNIQUE,2,4321.64254992263,2847.06674126333,401.469916902103,9314.44665618272,2637.72908546577,233.884409242307,5000,X,1,1,2,2
3,A524,UNIQUE,3,4325.20163426424,-1412.75606927509,-1448.18219569766,5537.00423071558,-6263.27990741842,-1511.05478779547,5000,X>Y,1,1,2,3
3,A525,UNIQUE,2,4357.51711076798,-4345.88343765612,1246.1786196431,9240.95089679447,-3308.2619136661,1520.79841217021,5000,X,1,1,2,2
3,A526,UNIQUE,3,4407.7330623889,4841.08262603594,2760.95781151037,9214.18634356008,5463.1304600886,3990.21097830278,5000,X>Y,1,1,2,3
3,A527,AMBIGUOUS,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOT_RECONSTRUCTED,0,0,0,0
3,A528,UNIQUE,3,4446.18561480136,-1294.29525485802,4558.56428408025,8994.71274920411,82.0158712142118,6113.12807879943,5000,X>Z,1,1,2,3
3,A529,UNIQUE,2,4472.37546899875,-1620.35756654936,-1336.03639488305,6004.26383580022,-2209.34600138376,3386.92990346057,5000,X,1,1,2,2
3,A530,UNIQUE,2,4484.2193071036,-1361.265828981,2855.42176825384,7586.32353140851,-2347.43049850614,-939.894901818636,5000,X,1,1,2,2
3,A531,UNIQUE,2,4506.68923613271,-883.7606239925,39.3922598071495,6060.6372080186,3784.94787024668,-848.530426292623,5000,X,1,1,2,2
3,A532,AMBIGUOUS,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NOT_RECONSTRUCTED,0,0,0,0
3,A533,UNIQUE,2,4527.48521921945,-3051.06585963938,-3566.1500096106,6522.09759845528,-539.990915338513,269.997026244985,5000,X,1,1,2,2
3,A534,UNIQUE,2,4546.06572458795,-2333.105646127,1439.41223578663,8863.51423120501,-3251.23992689054,-909.346550295267,5000,X,1,1,2,2
3,A535,UNIQUE,2,4671.56701386959,-4610.19129894059,59.5967397559434,7516.60247213786,-4066.21125355775,-4015.92273037563,5000,X,1,1,2,2
