Group,MediumID,CandidateIndex,Hypothesis,OriginalStartX,OriginalStartY,OriginalStartZ,OriginalEndX,OriginalEndY,OriginalEndZ,Valid,MatchedPieceIndex
3,A270,1,DIRECT,-1638.21381065445,-2001.95466930316,1739.68347518704,2612.1045022839,-4424.66491892332,707.564642355113,1,1
3,A271,1,A_EXTEND_AFTER_P2,-1630.79438494195,-1627.7545400243,-2431.43756672781,-763.662178220514,-5918.12008810745,-4848.22162822102,1,1
3,A271,2,B_EXTEND_BEFORE_P1,-1816.35701104303,-709.634451916852,-1914.25599545909,-949.22480432159,-5000,-4331.0400569523,0,0
3,A272,1,A_EXTEND_AFTER_P2,-1606.50179312531,5000,314.908956809084,2701.89661349878,3383.43297572033,-1640.7020029195,0,0
3,A272,2,B_EXTEND_BEFORE_P1,-3496.54007033917,5709.16690268772,1172.81001896321,811.85833628492,4092.59987840804,-782.800940765375,1,2
3,A273,1,A_EXTEND_AFTER_P2,-1592.7428138185,-5000,-3331.87517089938,380.82934976465,-2562.52379790308,562.187319526386,0,0
3,A273,2,B_EXTEND_BEFORE_P1,-1903.57591142827,-5383.89692164705,-3945.18109835403,69.996252154885,-2946.42071955013,-51.1186079282602,1,2
3,A274,1,DIRECT,-1574.65981391307,298.460551002785,2855.46447150688,232.462995940462,202.716371570795,-1805.55904293842,1,1
3,A275,1,DIRECT,-1561.9368141303,4624.04884276696,3593.21278741863,3426.54560476326,4962.26087065698,3618.8210005628,1,1
3,A276,1,DIRECT,-1548.58886727104,-98.2144255899202,-4227.9844913351,-768.385068247016,4808.10762137702,-4793.03847409661,1,1
3,A277,1,A_EXTEND_AFTER_P2,-1538.64137353927,-650.382714172144,2840.70790805912,1758.47884087487,-793.248857021624,6596.84788906741,1,1
3,A277,2,B_EXTEND_BEFORE_P1,-2940.34617714336,-589.646027099274,1243.86001899171,356.774037270775,-732.512169948754,5000,0,0
3,A278,1,DIRECT,-1489.57061795279,4386.19018971233,1992.54195980958,1540.97012933524,550.103182441659,943.609525533649,1,1
3,A279,1,A_EXTEND_AFTER_P2,-1465.67232088247,-2716.32934866515,2555.56071368742,993.322869022494,-5488.62398563444,-801.182514779062,1,1
3,A279,2,B_EXTEND_BEFORE_P1,-1899.07648158192,-2227.70536303071,3147.19525107475,559.91870832304,-5000,-209.547977391733,0,0
3,A280,1,DIRECT,-1462.5326550549,-2061.1894796973,4271.08530302224,3482.02142277178,-1913.35280985366,4998.77293552472,1,1
3,A281,1,A_EXTEND_AFTER_P2,-1410.4247519827,-1801.71988954496,2327.68588257511,-439.686213597374,-6706.52358066054,2303.86484749095,1,1
3,A281,2,B_EXTEND_BEFORE_P1,-1748.17286806147,-95.196308884417,2335.97391215731,-777.434329676149,-5000,2312.15287707315,0,0
3,A282,1,DIRECT,-1370.47673295522,544.724842807719,-2522.27527979119,3254.3599382504,1055.73116491742,-692.040785679673,1,1
3,A283,1,A_EXTEND_AFTER_P2,-1347.78169267974,-3126.4867109101,-5000,435.655343279657,1023.48850041952,-2855.92488841505,0,0
3,A283,2,B_EXTEND_BEFORE_P1,-2746.01690991268,-6380.11516771922,-6680.97963032264,-962.579873953287,-2230.1399563896,-4536.90451873769,1,3
3,A284,1,DIRECT,-1289.85348481225,-922.684354973808,2795.09947323115,2697.27621127285,-1616.50014374302,-141.125388364235,1,1
3,A285,1,DIRECT,-1287.5492143397,510.037087201225,-3113.48050250706,1991.96950774375,3481.76950960515,-786.773954371387,1,1
3,A286,1,DIRECT,-1195.86508286475,1713.51827928881,-2864.80604719042,3280.3796441118,-513.312515087985,-2931.57248658817,1,1
3,A287,1,DIRECT,-1191.06447425374,4854.01252903279,3310.70161072481,3250.65348246953,2564.3602456412,3141.48573061371,1,1
3,A288,1,DIRECT,-1172.37821295477,3442.62672615013,-67.954334003678,3798.65040662973,3948.14092733008,-250.518995636845,1,1
3,A289,1,DIRECT,-1164.21722372438,4444.28286971334,3053.98346259342,726.959080512002,2620.85584286194,-1200.2574878045,1,1
3,A290,1,A_EXTEND_AFTER_P2,-1139.28564155133,-881.152943100944,-5000,2199.39684727606,-2961.6733268056,-1913.79939540756,0,0
3,A290,2,B_EXTEND_BEFORE_P1,-3767.53791624576,756.65851375922,-7429.49540314996,-428.855427418372,-1323.86186994544,-4343.29479855752,1,2
3,A291,1,DIRECT,-1122.31996570061,-2622.92397988768,-1872.3566919596,2775.91924704288,-149.022610723488,-3791.61255188984,1,1
3,A292,1,A_EXTEND_AFTER_P2,-1115.62918680786,-2644.33441256991,-4686.32069539784,810.181279259431,1320.71336413672,-7046.33132614073,1,1
3,A292,2,B_EXTEND_BEFORE_P1,-2785.47178564508,-6082.37039826602,-2639.98936925711,-859.66131957779,-2117.32262155939,-5000,0,0
3,A293,1,DIRECT,-1061.35395684506,-3390.18109115154,-2144.22934907679,3325.6147854483,-4782.55634713434,-4097.63570738216,1,1
3,A294,1,DIRECT,-1042.35387041865,-3835.56683670731,1322.40942771576,297.191363687103,-3081.76415771512,-3435.46825954447,1,1
3,A295,1,A_EXTEND_AFTER_P2,-1029.0689812948,-5000,-2318.12850182297,2670.77860181108,-2403.82183216236,-4456.11512073076,0,0
3,A295,2,B_EXTEND_BEFORE_P1,-1141.59646748062,-5078.96038859851,-2253.1035908447,2558.25111562526,-2482.78222076087,-4391.09020975249,1,2
3,A296,1,DIRECT,-1021.46911361414,4270.80141946141,-2415.39333624588,3776.25490871123,3333.24044315314,-3465.54743032255,1,1
3,A297,1,A_EXTEND_AFTER_P2,-1007.60012282569,5000,3090.79616140672,1403.52006744521,3126.5822612248,-868.598414044235,0,0
3,A297,2,B_EXTEND_BEFORE_P1,-2470.45984035822,6136.62825902396,5493.0152020068,-59.3396500873241,4263.21052024876,1533.62062655584,1,3
3,A298,1,DIRECT,-1001.0229248571,-1870.25182089103,120.667151387046,3968.80440840674,-1600.3748282402,-356.80817402925,1,1
3,A299,1,DIRECT,-950.257296144078,1499.49936863303,2966.68000651468,2461.7418969606,-459.051505773072,-119.148890008285,1,1
3,A300,1,A_EXTEND_AFTER_P2,-949.22480432159,5000,-4331.0400569523,-82.0925976001647,709.634451916852,-6747.82411844551,0,0
3,A300,2,B_EXTEND_BEFORE_P1,-1630.79438494194,8372.2454599757,-2431.43756672781,-763.662178220516,4081.87991189255,-4848.22162822102,1,2
3,A301,1,A_EXTEND_AFTER_P2,-943.883047879913,-1796.63283259212,-2999.87574297452,1410.40281713073,-6174.45446627116,-3540.2606146196,1,1
3,A301,2,B_EXTEND_BEFORE_P1,-1575.47605929211,-622.178366320961,-2854.90468679296,778.809805718535,-5000,-3395.28955843804,0,0
3,A302,1,A_EXTEND_AFTER_P2,-939.621197616654,-3684.98516091987,-605.647591962363,-751.984807019841,-8206.73045515241,-2731.35031788846,1,1
3,A302,2,B_EXTEND_BEFORE_P1,-1072.68913688982,-478.254705767456,901.857856989437,-885.05274629301,-5000,-1223.84486893666,0,0
3,A303,1,DIRECT,-924.116992474872,-1871.61122667849,-1439.10685171816,3252.41366437023,163.48285637705,408.860611616995,1,1
3,A304,1,A_EXTEND_AFTER_P2,-921.723081166874,-5000,2627.22017736635,1931.36988371196,-903.752342686791,2343.29120083359,0,0
3,A304,2,B_EXTEND_BEFORE_P1,-2520.59504579702,-7295.53527350208,2786.33384317136,332.497919081818,-3199.28761618887,2502.4048666386,1,2
3,A305,1,DIRECT,-910.643496863629,-450.056741007482,-1105.08540016829,4080.52349906419,-697.387397598801,-940.526702218454,1,1
3,A306,1,DIRECT,-908.524734493589,3603.37968043794,1710.26256478597,3956.85337702761,3624.65202077418,2862.4966206388,1,1
3,A307,1,A_EXTEND_AFTER_P2,-885.05274629301,5000,-1223.84486893666,-697.416355696199,478.254705767462,-3349.54759486277,0,0
3,A307,2,B_EXTEND_BEFORE_P1,-939.621197616653,6315.01483908013,-605.647591962359,-751.984807019842,1793.26954484759,-2731.35031788847,1,2
3,A308,1,A_EXTEND_AFTER_P2,-859.66131957779,-2117.32262155939,5000,1066.14914648951,1847.72515514725,2639.98936925712,0,0
3,A308,2,B_EXTEND_BEFORE_P1,-1115.62918680786,-2644.33441256991,5313.67930460216,810.181279259444,1320.71336413673,2953.66867385928,1,2
3,A309,1,DIRECT,-816.786552340955,1153.60241984912,3248.23555409033,3846.87436003794,1929.17934483832,4875.73281300462,1,1
3,A310,1,A_EXTEND_AFTER_P2,-777.434329676149,5000,2312.15287707315,193.304208709174,95.1963088844172,2288.331841989,0,0
3,A310,2,B_EXTEND_BEFORE_P1,-1410.4247519827,8198.28011045503,2327.6858825751,-439.686213597374,3293.47641933945,2303.86484749095,1,2
3,A311,1,A_EXTEND_AFTER_P2,-775.312506684465,1207.43249816536,3820.471398528,2748.22555484773,4263.22290114178,5622.36610744169,1,1
3,A311,2,B_EXTEND_BEFORE_P1,-1992.32627387649,151.976611175908,3198.10529108632,1531.21178765571,3207.76701415233,5000,0,0
3,A312,1,DIRECT,-720.662959498911,1395.74107118604,-3368.76689505706,4131.43149099703,2501.62059165755,-3852.71929939884,1,1
3,A313,1,DIRECT,-704.26011590517,1397.35574361483,-2062.10024317056,4274.26865519084,1541.76761242385,-2501.86891817634,1,1
3,A314,1,A_EXTEND_AFTER_P2,-658.666884309651,-2631.64145942732,2307.07644646147,-220.920713262763,-5102.02476535376,-2017.91888434916,1,1
3,A314,2,B_EXTEND_BEFORE_P1,-676.745435228622,-2529.61669407356,2485.69513803193,-238.999264181734,-5000,-1839.3001927787,0,0
3,A315,1,A_EXTEND_AFTER_P2,-650.511828604231,5000,1002.08725958384,2211.6703544234,1366.31591891423,2900.57432828434,0,0
3,A315,2,B_EXTEND_BEFORE_P1,-2392.33093833262,7211.32687104353,-153.262345847913,469.851244695014,3577.64278995776,1745.22472285259,1,2
3,A316,1,DIRECT,-628.303131437458,3941.83493952219,-2970.13746682894,3448.15566079556,3483.4251532117,-111.406247731752,1,1
3,A317,1,A_EXTEND_AFTER_P2,-611.897627660977,-1832.7227813926,3058.5871537184,533.822001779337,1339.12726701702,6750.02234902104,1,1
3,A317,2,B_EXTEND_BEFORE_P1,-1155.05627765816,-3336.42206873854,1308.56480469736,-9.33664821784089,-164.572020328917,5000,0,0
3,A318,1,DIRECT,-600.293524099337,2058.66606159803,544.869717003619,3535.89127867356,-549.669822608702,-498.470684049675,1,1
3,A319,1,DIRECT,-541.389696544848,-4477.10912074193,229.79011253271,4409.93296649692,-4134.97285589825,-376.301186470811,1,1
3,A320,1,DIRECT,-533.710007971979,-580.055111920089,-1355.23468988366,2552.91086491322,-2685.61035636179,1967.3258738493,1,1
3,A321,1,A_EXTEND_AFTER_P2,-514.141679471809,3603.84491387508,-1790.11529514643,2115.63177548291,4951.58707436648,-5823.46162845944,1,1
3,A321,2,B_EXTEND_BEFORE_P1,-1051.04512210716,3328.68531623396,-966.65366668699,1578.72833284756,4676.42747672536,-5000,0,0
3,A322,1,DIRECT,-503.316277716019,-2536.20202748796,434.485855444772,4367.71549417358,-3230.90696665853,-454.577991944181,1,1
3,A323,1,DIRECT,-465.372955518574,308.12634250627,-2814.46533546512,4220.95132692436,-730.463145720607,-1414.57369868376,1,1
3,A324,1,DIRECT,-436.455355049266,-1018.12076494026,319.488721381171,3381.58948285985,-2131.10870961898,-2710.98837813888,1,1
3,A325,1,A_EXTEND_AFTER_P2,-425.685083763202,-2747.83684877655,-2647.37640701039,3243.73882156064,-5000.45899689338,-105.522425985623,1,1
3,A325,2,B_EXTEND_BEFORE_P1,-426.432769820739,-2747.37785188317,-2647.89433811646,3242.9911355031,-5000,-106.040357091689,0,0
3,A326,1,DIRECT,-418.74576243275,632.329806281322,-4816.96976636464,3867.1642306188,-1594.10859772961,-3523.15851096216,1,1
3,A327,1,DIRECT,-414.147359128009,-213.361934866363,-3902.442133719,4392.53058126761,734.006471408728,-4901.61192915214,1,1
3,A328,1,DIRECT,-403.88275820486,-1325.2405856818,-4191.238712224,631.091769525115,-1223.82665823466,699.420030958747,1,1
3,A329,1,DIRECT,-397.875958023511,2315.67886379874,-4449.70523441582,828.086612497854,2054.78407850822,390.640795228022,1,1
3,A330,1,A_EXTEND_AFTER_P2,-392.074020409426,-1116.11102244978,-1281.25884910726,2128.60978117055,-5354.46310701638,-2107.40942842213,1,1
3,A330,2,B_EXTEND_BEFORE_P1,-602.884588829973,-761.647915433401,-1212.16598108583,1917.79921275,-5000,-2038.3165604007,0,0
3,A331,1,DIRECT,-381.467276296109,172.279256578303,-1186.26355630822,3962.00297077972,-2303.12253986502,-1267.8243246482,1,1
3,A332,1,A_EXTEND_AFTER_P2,-371.3647187537,-1299.16849353423,-4433.05606033993,-219.791386921234,3264.50792062441,-6470.18224983566,1,1
3,A332,2,B_EXTEND_BEFORE_P1,-480.754320221493,-4592.74750336009,-2962.87381050427,-329.180988389027,-29.0710892014554,-5000,0,0
3,A333,1,DIRECT,-368.865902150036,-3149.50771607562,-931.872482803781,3294.3013204958,-3316.50174300868,2467.14485959121,1,1
3,A334,1,A_EXTEND_AFTER_P2,-330.447858179871,2793.11421678497,-3911.93531027542,4042.54040666104,4661.45590507463,-5456.69191614012,1,1
3,A334,2,B_EXTEND_BEFORE_P1,-1623.27831596616,2240.75759154701,-3455.2433941353,2749.70994887475,4109.09927983667,-5000,0,0
3,A335,1,A_EXTEND_AFTER_P2,-329.180988389027,-29.0710892014554,5000,-177.607656556561,4534.60532495718,2962.87381050428,0,0
3,A335,2,B_EXTEND_BEFORE_P1,-371.3647187537,-1299.16849353424,5566.94393966007,-219.791386921234,3264.5079206244,3529.81775016435,1,2
3,A336,1,DIRECT,-282.135790835826,-1268.68413518342,1519.21346714945,4085.23625867751,983.672379599244,595.659726728388,1,1
3,A337,1,DIRECT,-270.578233818549,261.710661713484,2529.95981221472,920.427495625266,-1402.39506345766,-2032.0855062674,1,1
3,A338,1,DIRECT,-203.022377696583,-4050.4016749952,4380.48543607846,4788.13732617284,-3885.56832088296,4133.19051934494,1,1
3,A339,1,DIRECT,-185.834471623048,-1015.99448022286,3503.63552234271,2622.38106001486,226.556192561225,-442.247566831559,1,1
3,A340,1,DIRECT,-155.293961348396,2767.08119774224,421.095504509658,4270.51116369474,4550.77926535305,-1072.44733007642,1,1
3,A341,1,DIRECT,-86.1455555047714,2126.88721944666,-4115.80358825911,878.232853230145,3262.75545695612,657.012942028117,1,1
3,A342,1,A_EXTEND_AFTER_P2,-81.7282437599506,-3707.73601417115,-1895.37735052434,1809.28949784527,-8234.24916593864,-928.562689997193,1,1
3,A342,2,B_EXTEND_BEFORE_P1,-1432.88361401966,-473.48684823251,-2586.17828373409,458.134127585559,-5000,-1619.36362320694,0,0
3,A343,1,DIRECT,-63.0604605725512,-2575.97595484392,2693.87582587505,4526.91315842301,-3415.55032132768,897.419018693707,1,1
3,A344,1,DIRECT,-38.4408876811713,-4330.4626423527,-3595.37063258734,4911.22760106878,-4967.03507292936,-3286.24704548102,1,1
3,A345,1,A_EXTEND_AFTER_P2,-9.33664821784089,-164.572020328917,-5000,1136.38298122247,3007.27802808071,-1308.56480469736,0,0
3,A345,2,B_EXTEND_BEFORE_P1,-611.897627660978,-1832.72278139261,-6941.41284628161,533.822001779335,1339.12726701702,-3249.97765097897,1,2
3,A346,1,A_EXTEND_AFTER_P2,-2.83675374090944,1276.58331143327,-4501.5357393613,1685.48554287637,-2338.92868318993,-7514.44809113669,1,1
3,A346,2,B_EXTEND_BEFORE_P1,-1411.8385036429,4293.935352227,-1987.08764822461,276.483792974385,678.423357603801,-5000,0,0
3,A347,1,DIRECT,92.0145236920653,2387.73542071801,1936.39342771548,3128.88296811596,-405.599433226992,4760.34640979547,1,1
3,A348,1,DIRECT,106.998054848587,-132.056937913214,-3311.95882972781,1456.99076751935,1058.32567570105,1352.85723405656,1,1
3,A349,1,A_EXTEND_AFTER_P2,127.47594178968,-3896.30340931817,-5000,4823.4794784168,-5460.169227338,-4291.56899615083,0,0
3,A349,2,B_EXTEND_BEFORE_P1,-3941.62191782658,-2541.21008300392,-5613.85709336985,754.381618800539,-4105.07590102375,-4905.42608952068,1,2
3,A350,1,A_EXTEND_AFTER_P2,156.891365494355,4807.07204571865,4591.63849545779,4201.02333156296,5641.17265547393,1772.1930156111,1,1
3,A350,2,B_EXTEND_BEFORE_P1,-2951.83053381223,4165.89939024472,6758.94460234057,1092.30143225638,5000,3939.49912249388,0,0
3,A351,1,A_EXTEND_AFTER_P2,211.148240821421,1136.46844059657,-2525.87633098532,5060.21998750696,2334.9346924017,-2749.88936359783,1,1
3,A351,2,B_EXTEND_BEFORE_P1,150.928253314465,1121.58484503819,-2523.09434244606,5000,2320.05109684332,-2747.10737505857,0,0
3,A352,1,A_EXTEND_AFTER_P2,231.672702700437,3630.53732214301,-763.977686007768,3687.49791492892,7061.98169464455,-1896.4359064086,1,1
3,A352,2,B_EXTEND_BEFORE_P1,-1844.95962874881,1568.55562749846,-83.4747062336991,1610.86558347968,5000,-1215.93292663453,0,0
3,A353,1,DIRECT,254.41793273461,-4059.37458782871,2455.57122246777,1528.4648257635,769.288514533416,2208.95987185719,1,1
3,A354,1,A_EXTEND_AFTER_P2,276.483792974385,678.423357603801,5000,1964.80608959168,-2937.08863701939,1987.0876482246,0,0
3,A354,2,B_EXTEND_BEFORE_P1,-2.83675374091081,1276.58331143327,5498.4642606387,1685.48554287638,-2338.92868318992,2485.5519088633,1,2
3,A355,1,A_EXTEND_AFTER_P2,356.774037270775,-732.512169948754,-5000,3653.89425168492,-875.378312798232,-1243.86001899171,0,0
3,A355,2,B_EXTEND_BEFORE_P1,-1538.64137353927,-650.382714172145,-7159.29209194088,1758.47884087487,-793.248857021623,-3403.15211093259,1,2
3,A356,1,A_EXTEND_AFTER_P2,363.940369207,5000,-986.77375054526,4622.84155264464,2459.36598554666,-1624.69185995755,0,0
3,A356,2,B_EXTEND_BEFORE_P1,-2793.92468518925,6883.81439828965,-513.773974660912,1464.97649824839,4343.18038383631,-1151.6920840732,1,2
3,A357,1,DIRECT,383.107705224529,-3933.65443276843,3435.6812403306,3773.68094695761,-310.867463698459,2819.70423655496,1,1
3,A358,1,DIRECT,406.992942192289,-3542.14741296542,4705.67555745157,3186.65675752132,-1440.87990592643,1119.85013816348,1,1
3,A359,1,A_EXTEND_AFTER_P2,411.500150875135,3403.29212507181,-5000,3891.32165188085,4665.27124553868,-1638.71289226225,0,0
3,A359,2,B_EXTEND_BEFORE_P1,-2254.24596254164,2436.54255627197,-7574.94185863849,1225.57553846407,3698.52167673884,-4213.65475090074,1,2
3,A360,1,A_EXTEND_AFTER_P2,423.332418198398,4343.36116556851,-201.674718098,1135.97832618508,8014.75651885563,3116.9081074002,1,1
3,A360,2,B_EXTEND_BEFORE_P1,-161.854871646339,1328.60464671288,-2926.72016916212,550.791036340347,5000,391.862656336074,0,0
3,A361,1,A_EXTEND_AFTER_P2,445.692382111427,5000,1744.71416539256,5345.44137991955,4032.39025366561,1981.76086390777,0,0
3,A361,2,B_EXTEND_BEFORE_P1,-3457.83167560648,5770.87375802072,1555.86418738947,1441.91732220165,4803.26401168633,1792.91088590468,1,2
3,A362,1,A_EXTEND_AFTER_P2,458.134127585559,5000,-1619.36362320694,2349.15186919078,473.486848232503,-652.548962679825,0,0
3,A362,2,B_EXTEND_BEFORE_P1,-81.7282437599533,6292.26398582886,-1895.37735052433,1809.28949784527,1765.75083406136,-928.562689997217,1,2
3,A363,1,A_EXTEND_AFTER_P2,492.402131071251,4580.44511070799,3968.11088999173,5491.2411722427,4472.77018582978,3971.89916302633,1,1
3,A363,2,B_EXTEND_BEFORE_P1,1.16095882855115,4591.02643886892,3967.73861241468,5000,4483.35151399071,3971.52688544928,0,0
3,A364,1,DIRECT,494.068620001137,942.193442097078,2484.59737919321,3857.25553069977,4186.36553741314,705.743472972127,1,1
3,A365,1,A_EXTEND_AFTER_P2,496.859678960925,712.458250662728,-4286.60260672017,4129.08378437841,-94.2130848114811,-7626.69682762898,1,1
3,A365,2,B_EXTEND_BEFORE_P1,-2359.57217712655,1346.83587527142,-1659.90577909119,1272.65192829093,540.164539797207,-5000,0,0
3,A366,1,A_EXTEND_AFTER_P2,499.538428499835,-2299.25638439847,-5000,4471.36808545139,-2021.50366513152,-1975.52936812077,0,0
3,A366,2,B_EXTEND_BEFORE_P1,-3048.36888233806,-2547.3639288818,-7701.66205327514,923.460774613493,-2269.61120961485,-4677.19142139591,1,2
3,A367,1,A_EXTEND_AFTER_P2,532.308645355847,1283.98753616482,3280.54272597601,5492.74213959461,701.842661514543,3045.58125221352,1,1
3,A367,2,B_EXTEND_BEFORE_P1,39.5665057612381,1341.81460136434,3303.88250453337,5000,759.66972671406,3068.92103077088,0,0
3,A368,1,A_EXTEND_AFTER_P2,550.791036340347,-5000,391.862656336074,1263.43694432703,-1328.60464671288,3710.44548183427,0,0
3,A368,2,B_EXTEND_BEFORE_P1,423.332418198398,-5656.63883443149,-201.674718098001,1135.97832618508,-1985.24348114437,3116.90810740019,1,2
3,A369,1,A_EXTEND_AFTER_P2,559.91870832304,5000,-209.547977391733,3018.91389822802,2227.70536303073,-3566.29120585822,0,0
3,A369,2,B_EXTEND_BEFORE_P1,-1465.67232088248,7283.67065133484,2555.56071368743,993.322869022494,4511.37601436557,-801.18251477906,1,2
3,A370,1,DIRECT,565.209734297242,633.01202140712,3085.50967980725,3522.52757176336,970.653529289325,-931.985736538582,1,1
3,A371,1,A_EXTEND_AFTER_P2,602.993942573618,-5000,-1324.39072059552,4876.81981583848,-4245.82847687236,1158.67949965906,0,0
3,A371,2,B_EXTEND_BEFORE_P1,-2556.99566448664,-5557.62079356864,-3160.32796331037,1716.83020877823,-4803.449270441,-677.257743055791,1,2
3,A372,1,DIRECT,622.398518405673,2145.01866127435,2978.00711759627,1861.07804864094,1944.07693344368,-1861.96141984202,1,1
3,A373,1,DIRECT,668.604709862218,-1843.80610746591,1098.49883344741,3594.72932523208,-130.067116783526,-2575.85735602872,1,1
3,A374,1,A_EXTEND_AFTER_P2,744.523834814451,1840.10995910313,-1515.10522800037,5696.964781463,1847.3209924815,-827.154160731464,1,1
3,A374,2,B_EXTEND_BEFORE_P1,47.5590533514491,1839.09513906654,-1611.92166062856,5000,1846.30617244491,-923.970593359659,0,0
3,A375,1,A_EXTEND_AFTER_P2,757.860120215932,-4541.93098739454,-1391.3961700317,5073.80920286162,-7054.66655860611,-1633.76668221892,1,1
3,A375,2,B_EXTEND_BEFORE_P1,-2771.29605139149,-2487.26442878844,-1193.20954351644,1544.6530312542,-5000,-1435.58005570366,0,0
3,A376,1,A_EXTEND_AFTER_P2,778.809805718535,5000,-3395.28955843804,3133.09567072917,622.178366320956,-3935.67443008312,0,0
3,A376,2,B_EXTEND_BEFORE_P1,-943.883047879906,8203.36716740788,-2999.87574297452,1410.40281713073,3825.54553372884,-3540.2606146196,1,2
3,A377,1,DIRECT,795.178926303391,-2265.60079922479,-2290.95730866955,4375.56717019288,665.520410398012,-4185.51490281054,1,1
3,A378,1,A_EXTEND_AFTER_P2,806.518284429546,2527.15196887878,4996.79605034444,3391.81054572472,5249.5785207435,1694.57594965622,1,1
3,A378,2,B_EXTEND_BEFORE_P1,569.51155312886,2277.57344813528,5299.52715886037,3154.80381442403,5000,1997.30705817215,0,0
3,A379,1,DIRECT,865.062607610237,4615.61376860144,1397.25611195393,3959.30677832254,2720.58144630926,4837.38772418635,1,1
3,A380,1,DIRECT,944.769247035697,3429.39133366972,-1769.06720844637,3992.39449337547,-471.284012373614,-1064.28908545856,1,1
3,A381,1,A_EXTEND_AFTER_P2,958.792037666284,-879.348926666641,-4810.58496730686,5806.26628986523,-2022.79385410491,-4369.53273436392,1,1
3,A381,2,B_EXTEND_BEFORE_P1,152.525747801054,-689.163058450288,-4883.94390208209,5000,-1832.60798588856,-4442.89166913915,0,0
3,A382,1,A_EXTEND_AFTER_P2,985.100630922984,-5000,-3648.34148671792,2415.3921283303,-297.208295756049,-4563.7738539295,0,0
3,A382,2,B_EXTEND_BEFORE_P1,978.797473355521,-5020.72475238267,-3644.30726399944,2409.08897076284,-317.933048138722,-4559.73963121102,1,2
3,A383,1,A_EXTEND_AFTER_P2,1001.72112666501,-3492.79544373779,3262.43978050237,1394.08758069983,-8469.91586095031,3535.05841213711,1,1
3,A383,2,B_EXTEND_BEFORE_P1,728.17367994224,-22.8795827874778,3072.37732779809,1120.54013397706,-5000,3344.99595943283,0,0
3,A384,1,DIRECT,1002.39598117343,-4014.10029880713,1094.16799460625,3499.80247603267,-619.434814750036,3784.74545135904,1,1
3,A385,1,DIRECT,1005.10802619205,196.204502359582,-1972.62336370054,3062.99599368352,-1826.00529473745,2110.97365973096,1,1
3,A386,1,A_EXTEND_AFTER_P2,1012.94925318949,3316.58486137686,-3012.16634408452,5639.06131728713,2198.50476408576,-4544.80591895259,1,1
3,A386,2,B_EXTEND_BEFORE_P1,373.887935902358,3471.03891045895,-2800.44413500902,5000,2352.95881316785,-4333.08370987709,0,0
3,A387,1,DIRECT,1023.47987152438,-4386.14471858764,3623.31623564462,2842.29276522477,-3797.61979296937,-996.809094867012,1,1
3,A388,1,A_EXTEND_AFTER_P2,1034.7078292861,3820.47445882237,3290.55746507901,5893.42846612159,2850.17217161023,3962.38128470717,1,1
3,A388,2,B_EXTEND_BEFORE_P1,141.279363164506,3998.89502442682,3167.0215449185,5000,3028.59273721468,3838.84536454666,0,0
3,A389,1,A_EXTEND_AFTER_P2,1051.01118043376,3708.3829333319,632.90013712865,5077.05766543905,773.514833941854,1054.20636751124,1,1
3,A389,2,B_EXTEND_BEFORE_P1,973.953514994707,3764.55567871694,624.836426322249,5000,829.687579326896,1046.14265670484,0,0
3,A390,1,A_EXTEND_AFTER_P2,1071.59727602405,-5000,3930.03764552231,3466.54102258203,-936.37812406768,2271.35693475633,0,0
3,A390,2,B_EXTEND_BEFORE_P1,1029.38407740025,-5071.62526369451,3959.27349642597,3424.32782395823,-1008.00338776219,2300.59278565999,1,2
3,A391,1,A_EXTEND_AFTER_P2,1092.30143225638,-5000,3939.49912249388,5136.43339832501,-4165.89939024471,1120.05364264722,0,0
3,A391,2,B_EXTEND_BEFORE_P1,156.891365494354,-5192.92795428135,4591.63849545778,4201.02333156298,-4358.82734452606,1772.19301561112,1,2
3,A392,1,A_EXTEND_AFTER_P2,1120.54013397706,5000,3344.99595943283,1512.90658801187,22.8795827874774,3617.61459106757,0,0
3,A392,2,B_EXTEND_BEFORE_P1,1001.72112666501,6507.20455626221,3262.43978050237,1394.08758069982,1530.08413904969,3535.05841213711,1,2
3,A393,1,A_EXTEND_AFTER_P2,1195.37898799255,-3347.19192764941,-4035.17894862004,5729.9828790442,-3898.40520002173,-2002.07012722856,1,1
3,A393,2,B_EXTEND_BEFORE_P1,465.396108948354,-3258.45733005253,-4362.46985792707,5000,-3809.67060242485,-2329.36103653559,0,0
3,A394,1,DIRECT,1264.70298217998,-1415.80394084898,4551.81403118693,3397.58477766525,3061.02806532083,3912.4468166528,1,1
3,A395,1,A_EXTEND_AFTER_P2,1272.65192829093,540.164539797207,5000,4904.87603370841,-266.506795677001,1659.90577909118,0,0
3,A395,2,B_EXTEND_BEFORE_P1,496.859678960922,712.458250662729,5713.39739327984,4129.0837843784,-94.2130848114791,2373.30317237102,1,2
3,A396,1,A_EXTEND_AFTER_P2,1279.67638853253,1669.55766104041,378.06144762305,2158.00633558242,1591.17742255464,5299.68648843328,1,1
3,A396,2,B_EXTEND_BEFORE_P1,1226.19331834037,1674.33037294747,78.374959189775,2104.52326539026,1595.9501344617,5000,0,0
3,A397,1,DIRECT,1292.77038055592,2549.40480193222,-3104.88593942965,2666.86445734986,1273.81108064308,1530.27599154186,1,1
