Group,MediumID,kx,ky,kz,CandidateLength,LengthError,Valid
3,A466,1,0,1,15543.8273186463,10543.8273186463,0
3,A466,1,1,-1,18918.1125505586,13918.1125505586,0
3,A466,1,1,0,15795.0345166787,10795.0345166787,0
3,A466,1,1,1,18468.1143674859,13468.1143674859,0
3,A467,-1,-1,-1,20146.1802905519,15146.1802905519,0
3,A467,-1,-1,0,16891.1089731575,11891.1089731575,0
3,A467,-1,-1,1,19098.4435069128,14098.4435069128,0
3,A467,-1,0,-1,14929.8431731922,9929.84317319222,0
3,A467,-1,0,0,10116.3827141807,5116.38271418071,0
3,A467,-1,0,1,13482.6622468797,8482.66224687967,0
3,A467,-1,1,-1,15489.733827694,10489.733827694,0
3,A467,-1,1,0,10925.7876648079,5925.78766480787,0
3,A467,-1,1,1,14100.1353943899,9100.13539438993,0
3,A467,0,-1,-1,17957.8279066116,12957.8279066116,0
3,A467,0,-1,0,14210.0163675887,9210.01636758875,0
3,A467,0,-1,1,16773.9544297342,11773.9544297342,0
3,A467,0,0,-1,11811.6561074294,6811.65610742938,0
3,A467,0,0,0,4353.87207481267,-646.127925187327,0
3,A467,0,0,1,9919.53547740486,4919.53547740486,0
3,A467,0,1,-1,12511.8686404896,7511.86864048961,0
3,A467,0,1,0,5998.98649111058,998.986491110578,0
3,A467,0,1,1,10743.7805712974,5743.78057129739,0
3,A467,1,-1,-1,20954.6793329686,15954.6793329686,0
3,A467,1,-1,0,17847.6768233627,12847.6768233627,0
3,A467,1,-1,1,19949.4498679753,14949.4498679753,0
3,A467,1,0,-1,16004.0689458723,11004.0689458723,0
3,A467,1,0,0,11643.5048360832,6643.50483608321,0
3,A467,1,0,1,14663.2938629611,9663.29386296111,0
3,A467,1,1,-1,16527.6090134335,11527.6090134335,0
3,A467,1,1,0,12353.2522739798,7353.25227397978,0
3,A467,1,1,1,15232.9847301258,10232.9847301258,0
3,A468,-1,-1,-1,20663.3251359493,15663.3251359493,0
3,A468,-1,-1,0,15224.709741114,10224.709741114,0
3,A468,-1,-1,1,15382.150946093,10382.150946093,0
3,A468,-1,0,-1,17382.721205027,12382.721205027,0
3,A468,-1,0,0,10343.0062128432,5343.0062128432,0
3,A468,-1,0,1,10573.3891702769,5573.38917027694,0
3,A468,-1,1,-1,19425.3696826968,14425.3696826968,0
3,A468,-1,1,0,13496.8058568186,8496.80585681862,0
3,A468,-1,1,1,13674.1562578417,8674.15625784165,0
3,A468,0,-1,-1,18574.0471668143,13574.0471668143,0
3,A468,0,-1,0,12239.8533153898,7239.85331538984,0
3,A468,0,-1,1,12435.1433529926,7435.14335299261,0
3,A468,0,0,-1,14838.5046070277,9838.50460702774,0
3,A468,0,0,0,5000,1.81898940354586e-12,1
3,A468,0,0,1,5460.65756362882,460.657563628817,0
3,A468,0,1,-1,17186.2506030409,12186.2506030409,0
3,A468,0,1,0,10009.2952208305,5009.29522083051,0
3,A468,0,1,1,10247.1836055063,5247.1836055063,0
3,A468,1,-1,-1,21517.8402874482,16517.8402874482,0
3,A468,1,-1,0,16365.7029077075,11365.7029077075,0
3,A468,1,-1,1,16512.2685507038,11512.2685507038,0
3,A468,1,0,-1,18390.3083566826,13390.3083566826,0
3,A468,1,0,0,11959.1898756181,6959.18987561812,0
3,A468,1,0,1,12158.9885890358,7158.98858903583,0
3,A468,1,1,-1,20331.9805299831,15331.9805299831,0
3,A468,1,1,0,14771.8723694333,9771.87236943331,0
3,A468,1,1,1,14934.0883326048,9934.08833260484,0
3,A469,-1,-1,-1,16739.6448092281,11739.6448092281,0
3,A469,-1,-1,0,13024.9749887282,8024.97498872815,0
3,A469,-1,-1,1,16096.0938918382,11096.0938918382,0
3,A469,-1,0,-1,13116.0075180098,8116.00751800982,0
3,A469,-1,0,0,7839.89274992764,2839.89274992764,0
3,A469,-1,0,1,12284.0621721093,7284.06217210926,0
3,A469,-1,1,-1,16243.2631600262,11243.2631600262,0
3,A469,-1,1,0,12380.5437361912,7380.54373619115,0
3,A469,-1,1,1,15579.2210434803,10579.2210434803,0
3,A469,0,-1,-1,14966.2474439816,9966.24744398165,0
3,A469,0,-1,0,10650.015383668,5650.01538366799,0
3,A469,0,-1,1,14242.790905937,9242.79090593704,0
3,A469,0,0,-1,10761.1573461158,5761.15734611576,0
3,A469,0,0,0,2288.39955989747,-2711.60044010253,0
3,A469,0,0,1,9729.90429879024,4729.90429879024,0
3,A469,0,1,-1,14408.9018423069,9408.9018423069,0
3,A469,0,1,0,9851.4322521709,4851.4322521709,0
3,A469,0,1,1,13655.9504442932,8655.95044429317,0
3,A469,1,-1,-1,19177.1065797179,14177.1065797179,0
3,A469,1,-1,0,16037.3215309707,11037.3215309707,0
3,A469,1,-1,1,18618.0006178326,13618.0006178326,0
3,A469,1,0,-1,16111.3426393716,11111.3426393716,0
3,A469,1,0,0,12206.9499368642,7206.94993686424,0
3,A469,1,0,1,15441.6285371391,10441.6285371391,0
3,A469,1,1,-1,18745.3809381566,13745.3809381566,0
3,A469,1,1,0,15518.4912808715,10518.4912808715,0
3,A469,1,1,1,18172.9974619588,13172.9974619588,0
3,A470,-1,-1,-1,16782.7549469776,11782.7549469776,0
3,A470,-1,-1,0,12960.890446823,7960.89044682299,0
3,A470,-1,-1,1,15947.052979745,10947.052979745,0
3,A470,-1,0,-1,13256.3221790435,8256.32217904352,0
3,A470,-1,0,0,7877.42948421925,2877.42948421925,0
3,A470,-1,0,1,12181.0390707481,7181.03907074813,0
3,A470,-1,1,-1,16425.5682342773,11425.5682342773,0
3,A470,-1,1,0,12494.9233444286,7494.92334442857,0
3,A470,-1,1,1,15570.7073361293,10570.7073361293,0
3,A470,0,-1,-1,14993.9680314496,9993.96803144956,0
3,A470,0,-1,0,10542.4330632154,5542.43306321539,0
3,A470,0,-1,1,14052.2849550037,9052.28495500368,0
3,A470,0,0,-1,10903.5907586644,5903.59075866436,0
3,A470,0,0,0,2283.00437946937,-2716.99562053063,0
3,A470,0,0,1,9567.44096197735,4567.44096197735,0
3,A470,0,1,-1,14593.0636103846,9593.06361038456,0
3,A470,0,1,0,9964.00135994448,4964.00135994448,0
3,A470,0,1,1,13623.6977603447,8623.6977603447,0
3,A470,1,-1,-1,19182.7341910886,14182.7341910886,0
3,A470,1,-1,0,15946.8212697768,10946.8212697768,0
3,A470,1,-1,1,18456.0268252528,13456.0268252528,0
3,A470,1,0,-1,16187.8505413863,11187.8505413863,0
3,A470,1,0,0,12180.7357213966,7180.73572139655,0
3,A470,1,0,1,15319.7304244804,10319.7304244804,0
3,A470,1,1,-1,18871.0285690674,13871.0285690674,0
3,A470,1,1,0,15570.4700256224,10570.4700256224,0
3,A470,1,1,1,18131.8326261592,13131.8326261592,0
3,A471,-1,-1,-1,15283.2466445856,10283.2466445856,0
3,A471,-1,-1,0,12591.0110344277,7591.01103442771,0
3,A471,-1,-1,1,16837.146128098,11837.146128098,0
3,A471,-1,0,-1,11812.5490255069,6812.54902550689,0
3,A471,-1,0,0,8030.70640416195,3030.70640416195,0
3,A471,-1,0,1,13764.0174447612,8764.01744476124,0
3,A471,-1,1,-1,15668.2800894282,10668.2800894282,0
3,A471,-1,1,0,13055.6858046835,8055.68580468354,0
3,A471,-1,1,1,17187.4041873827,12187.4041873827,0
3,A471,0,-1,-1,13229.7422098012,8229.74220980118,0
3,A471,0,-1,0,9999.10044992244,4999.10044992244,0
3,A471,0,-1,1,14997.9312132535,9997.93121325349,0
3,A471,0,0,-1,8999.15359456447,3999.15359456447,0
3,A471,0,0,0,2437.3543625018,-2562.6456374982,0
3,A471,0,0,1,11441.0063874753,6441.0063874753,0
3,A471,0,1,-1,13672.726571512,8672.72657151199,0
3,A471,0,1,0,10578.2504588034,5578.25045880338,0
3,A471,0,1,1,15390.1044063716,10390.1044063716,0
3,A471,1,-1,-1,17789.7310231592,12789.7310231592,0
3,A471,1,-1,0,15538.032718018,10538.032718018,0
3,A471,1,-1,1,19141.2223124868,14141.2223124868,0
3,A471,1,0,-1,14914.1951293766,9914.19512937663,0
3,A471,1,0,0,12140.3932072633,7140.39320726332,0
3,A471,1,0,1,16502.8809029457,11502.8809029457,0
3,A471,1,1,-1,18121.5866534332,13121.5866534332,0
3,A471,1,1,0,15916.9040239531,10916.9040239531,0
3,A471,1,1,1,19450.0325083938,14450.0325083938,0
3,A472,-1,-1,-1,18407.1327126173,13407.1327126173,0
3,A472,-1,-1,0,15455.1348121604,10455.1348121604,0
3,A472,-1,-1,1,18409.2327223108,13409.2327223108,0
3,A472,-1,0,-1,13186.7042877773,8186.70428777729,0
3,A472,-1,0,0,8598.12929278399,3598.12929278399,0
3,A472,-1,0,1,13189.6355028324,8189.63550283238,0
3,A472,-1,1,-1,14455.3037064831,9455.30370648307,0
3,A472,-1,1,0,10440.0413126007,5440.0413126007,0
3,A472,-1,1,1,14457.9777275716,9457.97772757156,0
3,A472,0,-1,-1,16720.9649043734,11720.9649043734,0
3,A472,0,-1,0,13402.5864927421,8402.58649274212,0
3,A472,0,-1,1,16723.2766543396,11723.2766543396,0
3,A472,0,0,-1,10707.8150248623,5707.81502486229,0
3,A472,0,0,0,3833.53100532821,-1166.46899467179,0
3,A472,0,0,1,10711.4246172467,5711.42461724671,0
3,A472,0,1,-1,12236.1733348317,7236.17333483168,0
3,A472,0,1,0,7054.26078637527,2054.26078637527,0
3,A472,0,1,1,12239.3321960121,7239.33219601208,0
3,A472,1,-1,-1,20502.6534859923,15502.6534859923,0
3,A472,1,-1,0,17899.6496426275,12899.6496426275,0
3,A472,1,-1,1,20504.5388802324,15504.5388802324,0
3,A472,1,0,-1,15982.0347653248,10982.0347653248,0
3,A472,1,0,0,12468.524074733,7468.52407473296,0
3,A472,1,0,1,15984.4533833454,10984.4533833454,0
3,A472,1,1,-1,17043.8279301754,12043.8279301754,0
3,A472,1,1,0,13803.2868504416,8803.28685044162,0
3,A472,1,1,1,17046.0958943014,12046.0958943014,0
3,A473,-1,-1,-1,18145.0395701048,13145.0395701048,0
3,A473,-1,-1,0,15073.2986103042,10073.2986103042,0
3,A473,-1,-1,1,18032.365374241,13032.365374241,0
3,A473,-1,0,-1,13907.7255376546,8907.72553765459,0
3,A473,-1,0,0,9559.63909493757,4559.63909493757,0
3,A473,-1,0,1,13760.3985996114,8760.39859961142,0
3,A473,-1,1,-1,16050.1463625972,11050.1463625972,0
3,A473,-1,1,0,12472.7329906288,7472.73299062881,0
3,A473,-1,1,1,15922.6548744312,10922.6548744312,0
3,A473,0,-1,-1,15538.5231200894,10538.5231200894,0
3,A473,0,-1,0,11807.0983204292,6807.09832042922,0
3,A473,0,-1,1,15406.798523477,10406.798523477,0
3,A473,0,0,-1,10277.5517212814,5277.55172128143,0
3,A473,0,0,0,1894.71353463894,-3105.28646536106,0
3,A473,0,0,1,10077.2917677853,5077.29176778528,0
3,A473,0,1,-1,13031.1334124732,8031.13341247324,0
3,A473,0,1,0,8232.39382005048,3232.39382005048,0
3,A473,0,1,1,12873.778699478,7873.77869947804,0
3,A473,1,-1,-1,18805.5561073433,13805.5561073433,0
3,A473,1,-1,0,15862.244812799,10862.244812799,0
3,A473,1,-1,1,18696.8628517165,13696.8628517165,0
3,A473,1,0,-1,14759.1093612216,9759.10936122164,0
3,A473,1,0,0,10760.723912973,5760.72391297301,0
3,A473,1,0,1,14620.3641926581,9620.36419265807,0
3,A473,1,1,-1,16793.2628683815,11793.2628683815,0
3,A473,1,1,0,13415.4965529156,8415.49655291561,0
3,A473,1,1,1,16671.4551781187,11671.4551781187,0
3,A474,-1,-1,-1,16987.2755541577,11987.2755541577,0
3,A474,-1,-1,0,13366.3936934487,8366.39369344874,0
3,A474,-1,-1,1,16393.7009239417,11393.7009239417,0
3,A474,-1,0,-1,14202.066938776,9202.06693877597,0
3,A474,-1,0,0,9580.79615422718,4580.79615422718,0
3,A474,-1,0,1,13486.460045699,8486.46004569899,0
3,A474,-1,1,-1,17743.4461115664,12743.4461115664,0
3,A474,-1,1,0,14315.125899881,9315.12589988095,0
3,A474,-1,1,1,17176.0233798404,12176.0233798404,0
3,A474,0,-1,-1,14059.1235231624,9059.1235231624,0
3,A474,0,-1,0,9367.59861730418,4367.59861730418,0
3,A474,0,-1,1,13335.8484345879,8335.84843458788,0
3,A474,0,0,-1,10525.6889950315,5525.68899503147,0
3,A474,0,0,0,939.722531126788,-4060.27746887321,0
3,A474,0,0,1,9538.13545987307,4538.13545987307,0
3,A474,0,1,-1,14964.000247284,9964.00024728397,0
3,A474,0,1,0,10677.7456898025,5677.74568980248,0
3,A474,0,1,1,14286.6092069279,9286.60920692788,0
3,A474,1,-1,-1,17514.2906715114,12514.2906715114,0
3,A474,1,-1,0,14030.086505135,9030.08650513503,0
3,A474,1,-1,1,16939.1935155412,11939.1935155412,0
3,A474,1,0,-1,14828.4035656837,9828.40356568365,0
3,A474,1,0,0,10486.8728380848,5486.87283808478,0
3,A474,1,0,1,14144.520194674,9144.52019467402,0
3,A474,1,1,-1,18248.6363021287,13248.6363021287,0
3,A474,1,1,0,14936.7224149995,9936.7224149995,0
3,A474,1,1,1,17697.4186286625,12697.4186286625,0
3,A475,-1,-1,-1,17959.6175584949,12959.6175584949,0
3,A475,-1,-1,0,14387.4957105476,9387.49571054764,0
3,A475,-1,-1,1,17071.9712627058,12071.9712627058,0
3,A475,-1,0,-1,14625.4264105251,9625.4264105251,0
3,A475,-1,0,0,9917.42243041572,4917.42243041572,0
3,A475,-1,0,1,13520.6300754418,8520.63007544177,0
3,A475,-1,1,-1,17471.6436700149,12471.6436700149,0
3,A475,-1,1,0,13773.5435711221,8773.5435711221,0
3,A475,-1,1,1,16557.8583300869,11557.8583300869,0
3,A475,0,-1,-1,14999.9593376387,9999.95933763869,0
3,A475,0,-1,0,10461.8808110417,5461.88081104166,0
3,A475,0,-1,1,13924.9100563727,8924.91005637269,0
3,A475,0,0,-1,10786.7518268059,5786.75182680589,0
3,A475,0,0,0,897.878024415251,-4102.12197558475,0
3,A475,0,0,1,9233.54508952848,4233.54508952848,0
3,A475,0,1,-1,14412.1216278307,9412.12162783073,0
3,A475,0,1,0,9600.07394705968,4600.07394705968,0
3,A475,0,1,1,13289.6045751046,8289.60457510462,0
3,A475,1,-1,-1,18095.5712099461,13095.5712099461,0
3,A475,1,-1,0,14556.8495007628,9556.84950076275,0
3,A475,1,-1,1,17214.9364611515,12214.9364611515,0
3,A475,1,0,-1,14792.0563903913,9792.05639039127,0
3,A475,1,0,0,10161.5501883395,5161.55018833952,0
3,A475,1,0,1,13700.7033470465,8700.70334704648,0
3,A475,1,1,-1,17611.3647142634,12611.3647142634,0
3,A475,1,1,0,13950.3525787856,8950.35257878556,0
3,A475,1,1,1,16705.2239448041,11705.2239448041,0
3,A476,-1,-1,-1,17995.2897204321,12995.2897204321,0
3,A476,-1,-1,0,16660.1702968025,11660.1702968025,0
3,A476,-1,-1,1,20767.5731975267,15767.5731975267,0
3,A476,-1,0,-1,12263.0267285571,7263.02672855714,0
3,A476,-1,0,0,10203.5604933512,5203.56049335124,0
3,A476,-1,0,1,16057.5050657831,11057.5050657831,0
3,A476,-1,1,-1,13301.6238470469,8301.62384704687,0
3,A476,-1,1,0,11430.836328305,6430.836328305,0
3,A476,-1,1,1,16864.0102395803,11864.0102395803,0
3,A476,0,-1,-1,15529.7798705807,10529.7798705807,0
3,A476,0,-1,0,13960.8339659515,8960.83396595154,0
3,A476,0,-1,1,18671.7890739221,13671.7890739221,0
3,A476,0,0,-1,8229.54647910282,3229.54647910282,0
3,A476,0,0,0,4632.08996543516,-367.910034564844,0
3,A476,0,0,1,13235.8256124828,8235.82561248283,0
3,A476,0,1,-1,9709.62448680342,4709.62448680342,0
3,A476,0,1,0,6928.75384689802,1928.75384689802,0
3,A476,0,1,1,14203.4661990331,9203.46619903309,0
3,A476,1,-1,-1,18934.5629348845,13934.5629348845,0
3,A476,1,-1,0,17670.5544828472,12670.5544828472,0
3,A476,1,-1,1,21586.5541003525,16586.5541003525,0
3,A476,1,0,-1,13604.0084518542,8604.0084518542,0
3,A476,1,0,0,11781.3355844867,6781.33558448667,0
3,A476,1,0,1,17103.5285935524,12103.5285935524,0
3,A476,1,1,-1,14547.1790523503,9547.1790523503,0
3,A476,1,1,0,12858.8973313154,7858.89733131542,0
3,A476,1,1,1,17862.8682683796,12862.8682683796,0
3,A477,-1,-1,-1,16139.8666745857,11139.8666745857,0
3,A477,-1,-1,0,12752.9224373056,7752.92243730564,0
3,A477,-1,-1,1,16272.0240016559,11272.0240016559,0
3,A477,-1,0,-1,12859.040594546,7859.04059454598,0
3,A477,-1,0,0,8215.63505948956,3215.63505948956,0
3,A477,-1,0,1,13024.5304655963,8024.53046559631,0
3,A477,-1,1,-1,16438.2040914134,11438.2040914134,0
3,A477,-1,1,0,13128.4533807107,8128.4533807107,0
3,A477,-1,1,1,16567.981850184,11567.981850184,0
3,A477,0,-1,-1,14009.5838154304,9009.58381543045,0
3,A477,0,-1,0,9920.1901745936,4920.1901745936,0
3,A477,0,-1,1,14161.635058094,9161.63505809396,0
3,A477,0,0,-1,10056.24519492,5056.24519491998,0
3,A477,0,0,0,1808.25933949856,-3191.74066050144,0
3,A477,0,0,1,10267.0120413593,5267.01204135928,0
3,A477,0,1,-1,14352.2714634002,9352.2714634002,0
3,A477,0,1,0,10398.5302123744,5398.53021237445,0
3,A477,0,1,1,14500.7298090888,9500.72980908881,0
3,A477,1,-1,-1,18222.0081519502,13222.0081519502,0
3,A477,1,-1,0,15303.0492225658,10303.0492225658,0
3,A477,1,-1,1,18339.1671001386,13339.1671001386,0
3,A477,1,0,-1,15391.5954283018,10391.5954283018,0
3,A477,1,0,0,11791.6472236517,6791.64722365173,0
3,A477,1,0,1,15530.1216564966,10530.1216564966,0
3,A477,1,1,-1,18486.7746934748,13486.7746934748,0
3,A477,1,1,0,15617.3804777189,10617.3804777189,0
3,A477,1,1,1,18602.2661900201,13602.2661900201,0
3,A478,-1,-1,-1,15352.1305520068,10352.1305520068,0
3,A478,-1,-1,0,12312.2997451115,7312.29974511152,0
3,A478,-1,-1,1,16355.3519540573,11355.3519540573,0
3,A478,-1,0,-1,12396.2686054425,7396.2686054425,0
3,A478,-1,0,0,8341.00041157493,3341.00041157493,0
3,A478,-1,0,1,13618.9977749285,8618.99777492848,0
3,A478,-1,1,-1,16481.7183021279,11481.7183021279,0
3,A478,-1,1,0,13694.9571272901,8694.95712729006,0
3,A478,-1,1,1,17420.0075558516,12420.0075558516,0
3,A478,0,-1,-1,13061.5478631348,8061.54786313483,0
3,A478,0,-1,0,9301.01312269668,4301.01312269668,0
3,A478,0,-1,1,14227.2153858789,9227.21538587891,0
3,A478,0,0,-1,9411.88585955981,4411.88585955981,0
3,A478,0,0,0,2118.58631190606,-2881.41368809394,0
3,A478,0,0,1,10972.3844486333,5972.38444863328,0
3,A478,0,1,-1,14372.3052530136,9372.30525301358,0
3,A478,0,1,0,11066.5247848372,6066.52478483717,0
3,A478,0,1,1,15439.3258706794,10439.3258706794,0
3,A478,1,-1,-1,17479.1347805338,12479.1347805338,0
3,A478,1,-1,0,14880.3550093295,9880.35500932953,0
3,A478,1,-1,1,18366.5396232195,13366.5396232195,0
3,A478,1,0,-1,14949.9068735723,9949.90687357231,0
3,A478,1,0,0,11806.9694696013,6806.96946960135,0
3,A478,1,0,1,15978.4023163679,10978.4023163679,0
3,A478,1,1,-1,18479.1579456669,13479.1579456669,0
3,A478,1,1,0,16043.194535644,11043.194535644,0
3,A478,1,1,1,19320.6858945569,14320.6858945569,0
3,A479,-1,-1,-1,16090.8958856813,11090.8958856813,0
3,A479,-1,-1,0,12386.4101194505,7386.4101194505,0
3,A479,-1,-1,1,15745.7734294196,10745.7734294196,0
3,A479,-1,0,-1,13255.1902801688,8255.19028016878,0
3,A479,-1,0,0,8378.91965630838,3378.91965630838,0
3,A479,-1,0,1,12834.037550602,7834.03755060196,0
3,A479,-1,1,-1,17102.1404602794,12102.1404602794,0
3,A479,-1,1,0,13674.4079786482,8674.40797864815,0
3,A479,-1,1,1,16777.8323632675,11777.8323632675,0
3,A479,0,-1,-1,13866.2039092392,8866.2039092392,0
3,A479,0,-1,0,9315.46220517214,4315.46220517214,0
3,A479,0,-1,1,13464.1769647974,8464.1769647974,0
3,A479,0,0,-1,10442.9282201998,5442.92822019982,0
3,A479,0,0,0,1887.05459794778,-3112.94540205222,0
3,A479,0,0,1,9902.88848261082,4902.88848261082,0
3,A479,0,1,-1,15027.9036718995,10027.9036718995,0
3,A479,0,1,0,10970.1464901468,5970.14649014684,0
3,A479,0,1,1,14657.7740212718,9657.77402127183,0
3,A479,1,-1,-1,18045.118212452,13045.118212452,0
3,A479,1,-1,0,14836.8634335144,9836.86343351436,0
3,A479,1,-1,1,17738.0591325022,12738.0591325022,0
3,A479,1,0,-1,15569.5032117602,10569.5032117602,0
3,A479,1,0,0,11701.0963377113,6701.09633771129,0
3,A479,1,0,1,15212.5566801833,10212.5566801833,0
3,A479,1,1,-1,18952.3763475891,13952.3763475891,0
3,A479,1,1,0,15927.9249892773,10927.9249892773,0
3,A479,1,1,1,18660.2524020292,13660.2524020292,0
3,A480,-1,-1,-1,16602.0653457097,11602.0653457097,0
3,A480,-1,-1,0,13965.0675469832,8965.06754698315,0
3,A480,-1,-1,1,17731.8258913286,12731.8258913286,0
3,A480,-1,0,-1,12352.3604282017,7352.36042820167,0
3,A480,-1,0,0,8483.82849878463,3483.82849878463,0
3,A480,-1,0,1,13833.65041648,8833.65041648003,0
3,A480,-1,1,-1,15150.3479350539,10150.3479350539,0
3,A480,-1,1,0,12203.5888328712,7203.58883287119,0
3,A480,-1,1,1,16380.5408412044,11380.5408412044,0
3,A480,0,-1,-1,14444.6240931684,9444.62409316841,0
3,A480,0,-1,0,11315.5513803583,6315.55138035832,0
3,A480,0,-1,1,15730.1061944959,10730.1061944959,0
3,A480,0,0,-1,9251.99435786304,4251.99435786304,0
3,A480,0,0,0,2234.71193815159,-2765.28806184841,0
3,A480,0,0,1,11152.9581410093,6152.95814100927,0
3,A480,0,1,-1,12749.5738753465,7749.57387534649,0
3,A480,0,1,0,9052.41248792306,4052.41248792306,0
3,A480,0,1,1,14189.4576957716,9189.45769577165,0
3,A480,1,-1,-1,18484.2028944358,13484.2028944358,0
3,A480,1,-1,0,16157.3603813016,11157.3603813016,0
3,A480,1,-1,1,19505.2514041692,14505.2514041692,0
3,A480,1,0,-1,14785.736067158,9785.73606715798,0
3,A480,1,0,0,11747.8733776052,6747.87337760517,0
3,A480,1,0,1,16043.9105814272,11043.9105814272,0
3,A480,1,1,-1,17192.1559279994,12192.1559279994,0
3,A480,1,1,0,14661.6766879246,9661.67668792463,0
3,A480,1,1,1,18285.4942823491,13285.4942823491,0
3,A481,-1,-1,-1,15779.5159520747,10779.5159520747,0
3,A481,-1,-1,0,13006.3267994336,8006.32679943355,0
3,A481,-1,-1,1,17009.8780108956,12009.8780108956,0
3,A481,-1,0,-1,12281.2054733733,7281.20547337335,0
3,A481,-1,0,0,8426.11541643598,3426.11541643598,0
3,A481,-1,0,1,13826.454142078,8826.45414207796,0
3,A481,-1,1,-1,15895.3732915164,10895.3732915164,0
3,A481,-1,1,0,13146.6461581856,8146.64615818562,0
3,A481,-1,1,1,17117.4098023159,12117.4098023159,0
3,A481,0,-1,-1,13479.3341510731,8479.33415107312,0
3,A481,0,-1,0,10092.7628669344,5092.76286693444,0
3,A481,0,-1,1,14900.848144319,9900.84814431901,0
3,A481,0,0,-1,9139.32893344597,4139.32893344597,0
3,A481,0,0,0,1923.21254301424,-3076.78745698576,0
3,A481,0,0,1,11129.6971934322,6129.69719343217,0
3,A481,0,1,-1,13614.7793794523,8614.77937945229,0
3,A481,0,1,0,10272.9562776761,5272.95627767606,0
3,A481,0,1,1,15023.4830786648,10023.4830786648,0
3,A481,1,-1,-1,17731.0962613932,12731.0962613932,0
3,A481,1,-1,0,15315.4558457356,10315.4558457356,0
3,A481,1,-1,1,18834.3994036062,13834.3994036062,0
3,A481,1,0,-1,14704.6475247872,9704.64752478718,0
3,A481,1,0,0,11678.9585135026,6678.95851350259,0
3,A481,1,0,1,16017.7865228626,11017.7865228626,0
3,A481,1,1,-1,17834.2799974001,12834.2799974001,0
3,A481,1,1,0,15434.7969263464,10434.7969263464,0
3,A481,1,1,1,18931.5707031782,13931.5707031782,0
3,A482,-1,-1,-1,15842.0266773791,10842.0266773791,0
3,A482,-1,-1,0,12305.2465009117,7305.24650091167,0
3,A482,-1,-1,1,15870.3614845285,10870.3614845285,0
3,A482,-1,0,-1,13068.6148178369,8068.61481783693,0
3,A482,-1,0,0,8440.25920564019,3440.25920564019,0
3,A482,-1,0,1,13102.9484338374,8102.94843383736,0
3,A482,-1,1,-1,17047.2161148729,12047.2161148729,0
3,A482,-1,1,0,13822.3319113885,8822.3319113885,0
3,A482,-1,1,1,17073.5509390986,12073.5509390986,0
3,A482,0,-1,-1,13540.0406457844,8540.04064578439,0
3,A482,0,-1,0,9153.24985406278,4153.24985406278,0
3,A482,0,-1,1,13573.1818337598,8573.18183375981,0
3,A482,0,0,-1,10156.3568615763,5156.35686157631,0
3,A482,0,0,0,1897.59503084703,-3102.40496915297,0
3,A482,0,0,1,10200.4974928923,5200.49749289231,0
3,A482,0,1,-1,14932.1957096029,9932.1957096029,0
3,A482,0,1,0,11109.4442215302,6109.44422153018,0
3,A482,0,1,1,14962.2536107599,9962.25361075989,0
3,A482,1,-1,-1,17767.8246314003,12767.8246314003,0
3,A482,1,-1,0,14701.866355453,9701.86635545303,0
3,A482,1,-1,1,17793.0929445953,12793.0929445953,0
3,A482,1,0,-1,15346.4809041809,10346.4809041809,0
3,A482,1,0,0,11660.3498379678,6660.34983796785,0
3,A482,1,0,1,15375.7289435397,10375.7289435397,0
3,A482,1,1,-1,18850.2880655067,13850.2880655067,0
3,A482,1,1,0,15993.2061311668,10993.2061311668,0
3,A482,1,1,1,18874.1072518781,13874.1072518781,0
3,A483,-1,-1,-1,15712.7934795194,10712.7934795194,0
3,A483,-1,-1,0,15296.7056793024,10296.7056793024,0
3,A483,-1,-1,1,20520.3930359137,15520.3930359137,0
3,A483,-1,0,-1,10921.4204872522,5921.42048725221,0
3,A483,-1,0,0,10313.8136093565,5313.8136093565,0
3,A483,-1,0,1,17131.0267315687,12131.0267315687,0
3,A483,-1,1,-1,13844.2396681334,8844.23966813341,0
3,A483,-1,1,0,13370.1270636406,8370.12706364056,0
3,A483,-1,1,1,19127.4050358921,14127.4050358921,0
3,A483,0,-1,-1,12726.1808238011,7726.18082380113,0
3,A483,0,-1,0,12208.7265539555,7208.72655395552,0
3,A483,0,-1,1,18334.4029021518,13334.4029021518,0
3,A483,0,0,-1,5860.13864080279,860.138640802795,0
3,A483,0,0,0,4630.17824695822,-369.821753041782,0
3,A483,0,0,1,14440.7713196969,9440.77131969689,0
3,A483,0,1,-1,10330.864988895,5330.864988895,0
3,A483,0,1,0,9686.283968992,4686.283968992,0
3,A483,0,1,1,16760.7106900968,11760.7106900968,0
3,A483,1,-1,-1,16643.9021203004,11643.9021203004,0
3,A483,1,-1,0,16251.6707910084,11251.6707910084,0
3,A483,1,-1,1,21241.801458645,16241.801458645,0
3,A483,1,0,-1,12223.134799203,7223.13479920302,0
3,A483,1,0,0,11683.4220170575,6683.42201705746,0
3,A483,1,0,1,17988.8764445653,12988.8764445653,0
3,A483,1,1,-1,14892.634785317,9892.63478531701,0
3,A483,1,1,0,14452.9545961374,9452.9545961374,0
3,A483,1,1,1,19899.3774341607,14899.3774341607,0
3,A484,-1,-1,-1,21477.2992224584,16477.2992224584,0
3,A484,-1,-1,0,16780.1510095065,11780.1510095065,0
3,A484,-1,-1,1,17374.4799609276,12374.4799609276,0
3,A484,-1,0,-1,17349.1113998303,12349.1113998303,0
