Scope,Group,MediumID,PieceIndex,LeftContact,RightContact,DirectElectrodeCharged,ActivatedByGeometry,InheritedFromSameMedium,PieceCharged,ChargeSource
UNIQUE_ONLY_LOWER_BOUND,3,A428,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A429,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A429,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A430,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A431,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A431,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A432,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A432,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A433,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A433,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A434,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A434,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A435,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A435,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A435,3,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A436,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A436,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A437,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A438,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A438,2,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A438,3,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A439,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A439,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A440,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A440,2,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A440,3,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A442,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A442,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A443,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A443,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A444,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A444,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A446,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A447,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A447,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A448,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A448,2,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A449,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A449,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A449,3,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A450,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A450,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A451,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A451,2,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A452,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A452,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A453,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A454,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A454,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A455,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A455,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A455,3,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A456,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A456,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A457,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A457,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A458,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A458,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A459,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A459,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A460,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A461,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A461,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A462,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A462,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A463,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A463,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A464,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A464,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A465,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A465,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A466,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A466,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A467,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A467,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A468,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A471,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A471,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A471,3,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A472,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A472,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A473,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A473,2,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A474,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A474,2,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A474,3,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A475,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A475,2,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A476,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A476,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A477,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A477,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A478,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A478,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A479,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A479,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A480,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A480,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A481,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A481,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A481,3,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A482,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A482,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A483,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A483,2,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A484,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A485,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A485,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A487,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A489,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A489,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A490,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A490,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A491,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A491,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A492,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A492,2,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A493,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A493,2,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A494,1,0,0,0,1,0,1,GEOMETRY_EDGE
UNIQUE_ONLY_LOWER_BOUND,3,A494,2,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A495,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A495,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A497,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A497,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A498,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A498,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A499,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A499,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A500,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A500,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A501,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A501,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A502,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A502,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A503,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A503,2,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A503,3,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A504,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A504,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A505,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A505,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A506,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A506,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A507,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A507,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A508,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A508,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A508,3,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A509,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A509,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A510,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A510,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A510,3,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A512,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A512,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A513,1,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A513,2,0,0,0,0,0,0,UNCHARGED
UNIQUE_ONLY_LOWER_BOUND,3,A514,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A514,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A515,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A515,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A516,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A516,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A517,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A517,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A518,1,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A518,2,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A518,3,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A519,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A519,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A519,3,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A520,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A520,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A521,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A521,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A522,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A522,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A523,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A523,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A524,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A524,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A524,3,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A525,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A525,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A526,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A526,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A526,3,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A528,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A528,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A528,3,0,0,0,0,1,1,SAME_MEDIUM_INHERITANCE
UNIQUE_ONLY_LOWER_BOUND,3,A529,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A529,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A530,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A530,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A531,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A531,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A533,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A533,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A534,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A534,2,1,0,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A535,1,0,1,1,0,0,1,DIRECT_ELECTRODE
UNIQUE_ONLY_LOWER_BOUND,3,A535,2,1,0,1,0,0,1,DIRECT_ELECTRODE
