Scope,Group,EdgeType,NodeA,NodeB,AxisDistance,ExactDistance
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A451-2,A475-1,1.70530256582424e-13,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A453-1,A487-1,37.6828374530386,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A460-1,A509-1,41.2593338469237,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A464-1,A524-1,27.4840681665256,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A467-1,A495-2,2.6913062786755e-11,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A467-2,A495-1,0,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A472-1,A483-1,12.8643192195413,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A472-1,A487-1,32.7451259003485,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A473-1,A493-2,5.26408116583763e-12,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A473-2,A493-1,0,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A473-2,A519-1,48.4784430504652,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A477-2,A530-2,32.6067186648401,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A481-3,A528-3,26.8453359492028,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A482-1,A529-1,58.524443773668,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A483-1,A487-1,33.5549405121124,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A492-1,A494-2,6.4481586889484e-12,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A492-2,A494-1,1.13686837721616e-13,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A493-1,A519-1,48.4784430504629,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A505-2,A524-2,28.3609817785022,0
UNIQUE_ONLY_LOWER_BOUND,3,PIECE_PIECE,A509-2,A529-2,21.6690882153094,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A1-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A2-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A4-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A5-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A6-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A7-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A8-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A9-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A10-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A12-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A13-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A14-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A15-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A16-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A17-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A18-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A19-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A20-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A21-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A22-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A23-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A24-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A25-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A26-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A27-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A28-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A29-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A30-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A31-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A32-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A33-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A34-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A35-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A36-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A38-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A40-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A41-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A42-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A43-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A44-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A45-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A46-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A47-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A49-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A50-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A51-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A52-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A53-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A54-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A55-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A57-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A58-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A59-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A60-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A61-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A62-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A63-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A64-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A65-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A66-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A67-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A68-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A69-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A70-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A71-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A72-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A74-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A75-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A77-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A78-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A79-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A80-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A82-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A83-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A84-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A86-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A87-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A89-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A90-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A92-1,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A99-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A102-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A110-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A124-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A133-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A134-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A139-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A140-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A142-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A146-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A169-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A178-3,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A209-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A351-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A363-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A367-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A374-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A375-3,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A381-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A386-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A388-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A389-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A393-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A398-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A402-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A403-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A411-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A413-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A416-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A419-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A420-3,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A422-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A424-3,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A426-3,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A428-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A429-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A435-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A438-3,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A440-3,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A443-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A444-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A447-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A450-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A452-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A454-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A455-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A456-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A459-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A461-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A462-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A463-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A464-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A466-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A471-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A472-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A474-3,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A477-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A478-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A479-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A480-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A481-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A482-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A485-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A489-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A490-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A491-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A497-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A498-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A499-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A500-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A501-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A502-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A503-3,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A504-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A505-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A506-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A507-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A508-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A509-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A510-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A512-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A514-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A515-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A516-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A517-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A518-3,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A519-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A520-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A521-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A522-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A523-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A524-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A525-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A526-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A528-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A529-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A530-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A531-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A533-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A534-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,LEFT,A535-2,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A1-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A2-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A4-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A5-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A6-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A7-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A8-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A9-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A10-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A12-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A13-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A14-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A15-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A16-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A17-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A18-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A19-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A20-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A21-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A22-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A23-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A24-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A25-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A26-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A27-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A28-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A29-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A30-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A31-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A32-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A33-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A34-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A35-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A36-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A38-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A40-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A41-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A42-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A43-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A44-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A45-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A46-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A47-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A49-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A50-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A51-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A52-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A53-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A54-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A55-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A57-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A58-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A59-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A60-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A61-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A62-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A63-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A64-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A65-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A66-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A67-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A68-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A69-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A70-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A71-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A72-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A74-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A75-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A77-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A78-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A79-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A80-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A82-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A83-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A84-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A86-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A87-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A89-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A90-2,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A99-3,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A102-3,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A110-3,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A124-3,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A133-3,RIGHT,NaN,0
UNIQUE_ONLY_LOWER_BOUND,3,ELECTRODE,A134-3,RIGHT,NaN,0
