Group,MediumID,ExcelRow,RawLength,BoundaryEndpointCount,P1BoundaryAxes,P2BoundaryAxes,HasAbs500Coordinate,Classification,Status,InteriorPointXYZ,BoundaryPointXYZ,ObservedDirectionXYZ,MissingLength,OriginalStartXYZ,OriginalEndXYZ,ForwardPieceCount,BoundaryEventSequence,ObservedPieceMatched,MatchedPieceIndex,MatchedPieceTranslationXYZ,ReplayError,PhysicalCandidateCount,IsUniquelyReconstructed,Reason
3,A440,442,656.612880149495,1,"NONE","Z-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2221.45452106537;-3691.24174937831;-4803.33026035023","2842.08931410852;-3776.52915494674;-5000","0.945206546819255;-0.129889936897083;-0.29952159879196",4343.3871198505,"2221.45452106537;-3691.24174937831;-4803.33026035023","6947.48725516164;-4340.69143386373;-6300.93825431003",3,"Z>X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A441,443,4085.29670989942,2,"Z+5000","X+5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.670894717337781;0.611635885888724;-0.419287277819606",914.703290100576,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A442,444,1140.02731766198,1,"NONE","Y+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2265.94857369379;4187.52171902625;-4180.4968656364","2599.84808578285;5000;-3453.82469485497","0.29288729043251;0.712683168540222;0.637416454433498",3859.97268233802,"2265.94857369379;4187.52171902625;-4180.4968656364","3730.38502585634;7750.93756172736;-993.41459346891",2,"Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A443,445,3159.53961503674,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2286.94509947694;-1448.6095039137;1283.25446944978","5000;-2778.66251188592;2206.82508489744","0.858686780697799;-0.420964181503625;0.292311769427496",1840.46038496326,"2286.94509947694;-1448.6095039137;1283.25446944978","6580.37900296593;-3553.43041143183;2744.81331658726",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A444,446,3948.06644981402,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2293.03898663167;3878.20935848705;1496.82686801208","5000;1194.16708449381;2524.20597801391","0.685642211897383;-0.679837157786359;0.260223358208732",1051.93355018598,"2293.03898663167;3878.20935848705;1496.82686801208","5721.25004611858;479.023569555257;2797.94365905574",2,"X",1,1,"-0;-0;-0",5.08422994585042e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A445,447,3323.90535787994,2,"Z+5000","X+5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.809827195931818;0.191363004803641;-0.554581024848245",1676.09464212006,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A446,448,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.329700432948912;0.901924331177578;-0.278980510686999",0,"2349.51422773966;-4782.75116116942;-981.078798114355","3998.01639248422;-273.129505281531;-2375.98135154935",1,"NONE",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A447,449,2649.4309333865,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2363.50922572959;12.1807173140578;-3788.92078205071","5000;-26.7677428770708;-3530.30197874937","0.995115872260331;-0.0147006890046931;0.097612962860207",2350.5690666135,"2363.50922572959;12.1807173140578;-3788.92078205071","7339.08858703125;-61.3227277094075;-3300.85596774968",2,"X",1,1,"-0;-0;-0",3.5527136788005e-15,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A448,450,2941.61219685432,1,"Z+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3704.70262669962;521.179258242847;2617.25854019564","2389.1003916357;-594.534061345262;5000","-0.447238502910339;-0.379286338553131;0.810012095527887",2058.38780314568,"3704.70262669962;521.179258242847;2617.25854019564","1468.51011214793;-1375.25243452281;6667.31901783507",2,"Z",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A449,451,4129.57261625149,1,"Y-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4965.34937834571;-3900.14640279146;-1609.38371949568","2402.44476182982;-5000;-4654.9069888606","-0.620622242221834;-0.266335938222804;-0.737491152808304",870.427383748505,"4965.34937834571;-3900.14640279146;-1609.38371949568","1862.23816723654;-5231.82609390548;-5296.8394835372",3,"Y>Z",1,1,"-0;-0;-0",1.01684598917008e-12,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A450,452,2502.87175150866,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2514.52562627348;-4260.34208156521;-2304.59192919242","5000;-4427.31798471068;-2547.29172280084","0.993049033466594;-0.0667137271595406;-0.0969685296348592",2497.12824849134,"2514.52562627348;-4260.34208156521;-2304.59192919242","7479.77079360645;-4593.91071736291;-2789.43457736672",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A451,453,4102.12197558475,1,"NONE","Z-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2517.46943394691;2406.25814863304;-1448.34301043423","3077.34290090167;431.497648713124;-5000","0.136483866225102;-0.481399751561122;-0.865809698176879",897.878024415255,"2517.46943394691;2406.25814863304;-1448.34301043423","3199.88876507242;-0.740609172570885;-5777.39150131862",2,"Z",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A452,454,2502.40172362162,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2519.42483136072;-4562.5000572955;701.261118186283","5000;-4435.68841088378;396.827175517224","0.991277757373523;0.0506759746905025;-0.121656702756928",2497.59827637838,"2519.42483136072;-4562.5000572955;701.261118186283","7475.81361822833;-4309.12018384299;92.9776044016452",2,"X",1,1,"-0;-0;-0",5.6843418860808e-14,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A453,455,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.45276187800206;0.00780039227265402;-0.891597350662529",0,"2528.21606695881;1586.81745681389;2610.70769417941","4792.02545696911;1625.81941817716;-1847.27905913323",1,"NONE",1,1,"-0;-0;-0",0,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A454,456,2782.1878034517,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2539.69140013146;-1371.64340868335;2509.40607726431","5000;-1113.88857078746;3782.59616936743","0.884307161729406;0.0926446581269994;0.457621908385749",2217.8121965483,"2539.69140013146;-1371.64340868335;2509.40607726431","6961.22720877849;-908.420118048353;4797.51561919305",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A455,457,3440.24766298556,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2560.67445445603;2313.47317171019;3733.12410882793","5000;4739.37397209142;3732.70908604063","0.709055214771091;0.70515295351613;-0.00012063747379731",1559.75233701444,"2560.67445445603;2313.47317171019;3733.12410882793","6105.95052831149;5839.23793929084;3732.52092145894",3,"X>Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A456,458,2502.15905539493,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2572.73603125943;-3554.92440223894;3045.22702639135","5000;-3505.79987614971;2439.60639803962","0.970067815436081;0.0196328550670317;-0.242039220906419",2497.84094460507,"2572.73603125943;-3554.92440223894;3045.22702639135","7423.07510843984;-3456.76012690378;1835.03092185926",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A457,459,3859.97268233801,1,"Y-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3730.38502585634;-2249.06243827263;-993.414593468929","2599.84808578285;-5000;-3453.82469485497","-0.29288729043251;-0.712683168540226;-0.637416454433494",1140.02731766199,"3730.38502585634;-2249.06243827263;-993.414593468929","2265.94857369379;-5812.47828097376;-4180.4968656364",2,"Y",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A458,460,2329.6597781678,1,"Z+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3356.61541786031;-266.301848361813;3119.91228873309","2644.768876885;-1443.52713778499;5000","-0.30555815387565;-0.505320691225148;0.807022436875111",2670.3402218322,"3356.61541786031;-266.301848361813;3119.91228873309","1828.82464848206;-2792.90530448755;7155.02447310865",2,"Z",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A459,461,4188.03275943499,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2660.20225997244;167.983263353894;-2854.89884709205","5000;3565.49103718811;-2132.46832683517","0.558686589725536;0.811241928845986;0.17249877490317",811.967240565013,"2660.20225997244;167.983263353894;-2854.89884709205","5453.63520860012;4224.19290758382;-1992.4049725762",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A460,462,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.393893820453244;0.825292622974699;-0.404647679682324",0,"2667.11551655743;-4578.02059768206;4020.77382847998","4636.58461882365;-451.557482808567;1997.53543006836",1,"NONE",1,1,"-0;-0;-0",3.41060513164848e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A461,463,2314.3239712419,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2685.69369049022;1007.78727821895;1133.7691620477","5000;1000.775202406;1139.47708819548","0.999992368513509;-0.00302985921594513;0.00246634707098376",2685.6760287581,"2685.69369049022;1007.78727821895;1133.7691620477","7685.65553305776;992.637982139224;1146.10089740262",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A462,464,3528.7768458041,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2697.46785066112;-338.839092535151;1065.68879817128","5000;-2897.59141411251;288.901642274303","0.652501489879336;-0.7251102672077;-0.220129294041536",1471.2231541959,"2697.46785066112;-338.839092535151;1065.68879817128","5959.9753000578;-3964.39042857365;-34.957672036402",2,"X",1,1,"-0;-0;-0",5.6843418860808e-14,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A463,465,2424.22470404117,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2729.34719896387;4049.13681900675;956.225516721766","5000;3661.40876230168;200.799658762158","0.936651126956572;-0.159938992478184;-0.311615444187296",2575.77529595883,"2729.34719896387;4049.13681900675;956.225516721766","7412.60283374673;3249.44185661583;-601.851704214716",2,"X",1,1,"-0;-0;-0",5.6843418860808e-14,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A464,466,2694.22579578813,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2739.00510336012;-930.100019087671;-1850.99938562975","5000;-2285.37593637789;-1294.23920020719","0.839200225970103;-0.503029820072584;0.206649415313646",2305.77420421187,"2739.00510336012;-930.100019087671;-1850.99938562975","6935.00623321063;-3445.24911945059;-817.75230906152",2,"X",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A465,467,1478.20023687318,1,"Z+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","4042.54040666104;4661.45590507464;4543.30808385988","2749.70994887475;4109.09927983667;5000","-0.87459765296818;-0.373668337657938;0.308951321172939",3521.79976312682,"4042.54040666104;4661.45590507464;4543.30808385988","-330.447858179859;2793.11421678495;6088.06468972458",2,"Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A466,468,2280.39609365513,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2758.88857697661;-704.7833732692;-1028.25735121264","5000;-731.749344336892;-1448.85070583919","0.982772874089269;-0.0118251259694406;-0.184438727902047",2719.60390634487,"2758.88857697661;-704.7833732692;-1028.25735121264","7672.75294742295;-763.909003116403;-1950.45099072288",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A467,469,4353.87207481267,1,"NONE","Y-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2788.07639586735;-851.58184383468;-2831.56760893294","3618.82653707032;-5000;-3859.51850674994","0.190807200332985;-0.952811218355286;-0.236100390676092",646.127925187327,"2788.07639586735;-851.58184383468;-2831.56760893294","3742.11239753227;-5615.63793561111;-4012.0695623134",2,"Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A468,470,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.18022222481087;-0.248140091822596;-0.951812189727834",0,"2791.90602670714;2133.65164203677;1194.55740686684","3693.01715076149;892.951182923789;-3564.50354177233",1,"NONE",1,1,"-0;-0;-0",0,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A469,471,2288.39955989747,2,"Y+5000","X+5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.956407591192951;-0.178859830033195;-0.230854241262736",2711.60044010253,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A470,472,2283.00437946937,2,"Z+5000","X+5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.945206546819254;-0.129889936897083;-0.299521598791963",2716.99562053063,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A471,473,2437.3543625018,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2927.57745307206;-1630.19458096303;3201.81323756936","5000;-1332.26025692466;4449.60978106156","0.850275437503769;0.122236769762341;0.511947118847097",2562.6456374982,"2927.57745307206;-1630.19458096303;3201.81323756936","7178.9546405909;-1019.01073215133;5761.54883180484",3,"X>Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A472,474,3833.53100532821,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2961.59336833087;2963.39287976499;931.959038464292","5000;-283.275356566054;933.891906571597","0.531730832184729;-0.846913258773311;0.000504200462867921",1166.46899467179,"2961.59336833087;2963.39287976499;931.959038464292","5620.24752925451;-1271.17341410156;934.480040778632",2,"X",1,1,"-0;-0;-0",6.25277607468888e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A473,475,1894.71353463894,1,"NONE","Y-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","2974.91581199981;-3209.11843150307;-2619.21472521137","3585.07779964407;-5000;-2721.12122547492","0.322033899314776;-0.945199121532746;-0.0537846478639154",3105.28646536106,"2974.91581199981;-3209.11843150307;-2619.21472521137","4585.08530857369;-7935.1140391668;-2888.13796453095",2,"Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A474,476,939.722531126788,1,"NONE","Y+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3008.20482287106;4343.44127097059;-1074.47554257819","3462.77599720371;5000;-1569.82806180915","0.483729142673199;0.698672967053534;-0.527126362115635",4060.27746887321,"3008.20482287106;4343.44127097059;-1074.47554257819","5426.85053623706;7836.80610623826;-3710.10735315636",3,"Y>X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A475,477,897.878024415251,1,"Z+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3199.88876507242;-0.740609172570657;4222.60849868138","3077.34290090167;431.497648713124;5000","-0.136483866225102;0.481399751561124;0.865809698176878",4102.12197558475,"3199.88876507242;-0.740609172570657;4222.60849868138","2517.46943394691;2406.25814863305;8551.65698956577",2,"Z",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A476,478,4632.08996543516,1,"Y+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3997.23654816611;1327.56862115095;-1116.33523242271","3130.05601284577;5000;-3802.87634223128","-0.187211505344515;0.792823845446199;-0.579984657002703",367.910034564844,"3997.23654816611;1327.56862115095;-1116.33523242271","3061.17902144353;5291.68784838194;-4016.25851743622",2,"Y",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A477,479,1808.25933949856,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3211.34287959151;-2934.55467460003;-1233.640012785","5000;-2691.57323766101;-1126.55329185837","0.989159619606608;0.134373113209746;0.0592208864002472",3191.74066050144,"3211.34287959151;-2934.55467460003;-1233.640012785","8157.14097762455;-2262.6891085513;-937.535580783764",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A478,480,2118.58631190606,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3254.19399524487;1204.43391370058;-3055.72089647054","5000;2103.41205632157;-2260.48027008985","0.824042898296864;0.424329250863608;0.375363808362014",2881.41368809394,"3254.19399524487;1204.43391370058;-3055.72089647054","7374.40848672919;3326.08016801862;-1178.90185466047",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A479,481,1887.05459794778,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3332.26597756176;-711.651708220177;-977.579563814859","5000;127.505239762082;-1252.26830164535","0.883776242749917;0.44469139838077;-0.145564806725371",3112.94540205222,"3332.26597756176;-711.651708220177;-977.579563814859","7751.14719131134;1511.80528368368;-1705.40359744172",2,"X",1,1,"-0;-0;-0",5.6843418860808e-14,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A480,482,2234.71193815159,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3349.07042751365;-1449.86954706891;1910.41866420061","5000;-2602.2578268195;2880.14555663","0.738766166816064;-0.515676432419191;0.433938207369798",2765.28806184841,"3349.07042751365;-1449.86954706891;1910.41866420061","7042.90126159397;-4028.25170916487;4080.1097010496",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A481,483,1923.21254301424,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3365.03372627464;-605.81295403721;3011.27643085366","5000;-514.068744165381;4019.84708744789","0.850122509685219;0.047703624960785;0.524419758106143",3076.78745698576,"3365.03372627464;-605.81295403721;3011.27643085366","7615.64627470073;-367.294829233285;5633.37522138438",3,"X>Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A482,484,1897.59503084703,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3381.85542786493;-2559.68555181577;-734.934673134409","5000;-1568.74135130602;-712.470563064057","0.852734406356859;0.522210579391864;0.0118382003036362",3102.40496915297,"3381.85542786493;-2559.68555181577;-734.934673134409","7645.52745964923;51.3673451435477;-675.743671616228",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A483,485,4630.17824695822,1,"NONE","Z+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3389.22068789153;2270.03689230683;645.133714541248","4142.41065939442;889.314218774148;5000","0.162669757259927;-0.298200760292488;0.940539662445969",369.821753041782,"3389.22068789153;2270.03689230683;645.133714541248","4202.56947419117;779.033090844388;5347.83202677109",2,"Z",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A484,486,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.03709247625447;-0.602827155272898;-0.797009139891694",0,"3396.69722447229;2466.46467800159;3432.60710269445","3582.15960574464;-547.671098362899;-552.438596764017",1,"NONE",1,1,"-0;-0;-0",1.60777467769219e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A485,487,1557.90756635058,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3442.30249221077;-4498.08055405593;3039.05232600151","5000;-4519.66210305138;3025.31565018178","0.999865166223022;-0.0138529072337741;-0.00881738821765192",3442.09243364942,"3442.30249221077;-4498.08055405593;3039.05232600151","8441.62832332588;-4567.3450902248;2994.96538491325",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A486,488,3177.86105319443,2,"Y-5000","X+5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.483729142673198;0.69867296705353;-0.527126362115641",1822.13894680557,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A487,489,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.0612512972055339;-0.168197866142298;-0.983848441791629",0,"3465.18583464852;2343.86674548717;4333.74941344652","3771.44232067619;1502.87741477568;-585.492795511629",1,"NONE",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A488,490,1595.64251519556,2,"Y-5000","X+5000",0,"AMBIGUOUS_TWO_BOUNDARY_RETAINED","AMBIGUOUS_TWO_BOUNDARY_RETAINED","NaN;NaN;NaN","NaN;NaN;NaN","0.943480208845484;0.275740066091882;-0.183881786668846",3404.35748480444,"NaN;NaN;NaN","NaN;NaN;NaN",0,"NONE",0,0,"NaN;NaN;NaN",Inf,0,0,"Missing length may lie on both sides; no unique a/b split is selected."
3,A489,491,1673.94697484988,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3509.60898672962;2590.92582646438;-3055.11953957641","5000;2297.16565005442;-2351.88553803245","0.890345414557736;-0.175489535106872;0.420105303280009",3326.05302515012,"3509.60898672962;2590.92582646438;-3055.11953957641","7961.3360595183;1713.47815093002;-954.593023176367",2,"X",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A490,492,1490.06942095495,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3512.87592410012;-3908.89270220084;833.536155343552","5000;-3934.96314704756;923.476102249517","0.998023350446864;-0.0174961276837773;0.0603595682463737",3509.93057904505,"3512.87592410012;-3908.89270220084;833.536155343552","8502.99267633444;-3996.37334061973;1135.33399657542",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A491,493,1567.74408518393,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3529.52302702487;-1770.42110056799;-1042.75460219955","5000;-1730.49364760457;-1584.90290947253","0.937957276874439;0.0254680935114072;-0.345814289715131",3432.25591481607,"3529.52302702487;-1770.42110056799;-1042.75460219955","8219.30941139707;-1643.08063301095;-2771.82605077521",2,"X",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A492,494,1086.37897171852,1,"NONE","Z+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","3577.94567223215;-517.485852962534;3925.85781203698","3594.70813274764;-679.216648260341;5000","0.0154296621638152;-0.148871433917732;0.988736173955817",3913.62102828148,"3577.94567223215;-517.485852962534;3925.85781203698","3655.09398305123;-1261.8430225512;8869.53868181607",2,"Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
