Group,MediumID,ExcelRow,RawLength,Explicit729ValidCount,Relative27ValidCount,PhysicalCandidateCount,Status,SelectedKx,SelectedKy,SelectedKz,UnwrappedLength,PieceCount,BoundaryEventSequence,MaxConsistencyError,NearestKx,NearestKy,NearestKz,NearestLengthError
3,A502,504,1141.4659969434,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3858.5340030566
3,A503,505,1181.61633666392,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3818.38366333608
3,A504,506,1288.44457259974,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3711.55542740026
3,A505,507,1463.45856285631,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3536.54143714369
3,A506,508,1034.27501952959,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3965.72498047041
3,A507,509,1031.10633016776,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3968.89366983224
3,A508,510,1571.82766753958,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3428.17233246042
3,A509,511,1065.53029507632,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3934.46970492368
3,A510,512,2091.06626069915,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2908.93373930085
3,A511,513,1308.64464129011,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3691.35535870989
3,A512,514,963.4633560579,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4036.5366439421
3,A513,515,1261.8822665032,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3738.1177334968
3,A514,516,911.292016089822,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4088.70798391018
3,A515,517,1274.20891334185,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3725.79108665815
3,A516,518,806.481531517574,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4193.51846848243
3,A517,519,907.509694121695,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4092.4903058783
3,A518,520,584.986327155286,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4415.01367284471
3,A519,521,911.969797272547,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4088.03020272745
3,A520,522,1549.95603994324,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3450.04396005676
3,A521,523,1334.31573317426,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3665.68426682574
3,A522,524,1136.35422869052,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3863.64577130948
3,A523,525,679.335134766083,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4320.66486523392
3,A524,526,2784.27512744999,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-2215.72487255001
3,A525,527,657.818778121276,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4342.18122187872
3,A526,528,616.116399103731,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4383.88360089627
3,A527,529,749.338315130985,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4250.66168486902
3,A528,530,608.784304055118,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4391.21569594488
3,A529,531,1722.13766497526,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3277.86233502474
3,A530,532,831.340044694939,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4168.65995530506
3,A531,533,1587.28211237536,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3412.71788762464
3,A532,534,914.372872457019,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4085.62712754298
3,A533,535,1184.47771030474,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-3815.52228969526
3,A534,536,525.697382049068,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4474.30261795093
3,A535,537,577.203678034865,0,0,0,UNRESOLVED,NaN,NaN,NaN,NaN,0,NOT_UNIQUE,NaN,0,0,0,-4422.79632196514
